scores,class
0.51,1
0.36,1
0.95,1
0.61,1
0.045,1
0.0,0
0.03,0
0.0,0
0.0,0
0.01,0
0.0,0
0.01,0
0.01,0
0.06,0
0.0,0
0.045,0
0.0,0
0.005,0
0.025,0
0.0,0
0.0,0
0.025,0
0.035,0
0.025,0
0.01,0
0.0,0
0.005,0
0.0,0
0.005,0
0.0,0
0.0,0
0.145,0
0.045,0
0.09,0
0.0,0
0.0,0
0.0,0
0.015,0
0.025,0
0.0,0
0.105,0
0.06,0
0.0,0
0.005,0
0.01,0
0.03,0
0.015,0
0.005,0
0.24,0
0.015,0
0.015,0
0.015,0
0.02,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.02,0
0.105,0
0.0,0
0.005,0
0.115,0
0.01,0
0.0,0
0.0,0
0.005,0
0.0,0
0.005,0
0.0,0
0.03,0
0.065,0
0.0,0
0.0,0
0.005,0
0.0,0
0.02,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.015,0
0.01,0
0.01,0
0.0,0
0.005,0
0.735,1
0.63,1
0.655,1
0.68,1
0.635,1
0.005,0
0.0,0
0.005,0
0.0,0
0.005,0
0.115,0
0.005,0
0.005,0
0.015,0
0.0,0
0.0,0
0.0,0
0.03,0
0.07,0
0.005,0
0.105,0
0.015,0
0.0,0
0.005,0
0.0,0
0.005,0
0.305,0
0.0,0
0.0,0
0.0,0
0.2,0
0.005,0
0.01,0
0.01,0
0.005,0
0.01,0
0.0,0
0.04,0
0.005,0
0.13,0
0.0,0
0.0,0
0.13,0
0.01,0
0.115,0
0.035,0
0.05,0
0.0,0
0.05,0
0.0,0
0.0,0
0.005,0
0.0,0
0.035,0
0.0,0
0.005,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.005,0
0.045,0
0.015,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.005,0
0.285,0
0.145,0
0.015,0
0.005,0
0.0,0
0.0,0
0.0,0
0.005,0
0.03,0
0.0,0
0.01,0
0.0,0
0.0,0
0.065,0
0.04,0
0.0,0
0.0,0
0.195,0
0.0,0
0.03,0
0.0,0
0.725,1
0.42,1
0.17,1
0.365,1
0.06,1
0.0,0
0.0,0
0.0,0
0.0,0
0.015,0
0.0,0
0.0,0
0.005,0
0.01,0
0.03,0
0.07,0
0.02,0
0.005,0
0.0,0
0.1,0
0.045,0
0.0,0
0.035,0
0.0,0
0.01,0
0.0,0
0.005,0
0.015,0
0.0,0
0.005,0
0.13,0
0.0,0
0.005,0
0.005,0
0.01,0
0.025,0
0.03,0
0.01,0
0.0,0
0.005,0
0.025,0
0.0,0
0.0,0
0.0,0
0.0,0
0.025,0
0.0,0
0.0,0
0.01,0
0.005,0
0.015,0
0.005,0
0.005,0
0.0,0
0.005,0
0.08,0
0.02,0
0.0,0
0.02,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.0,0
0.0,0
0.0,0
0.01,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.07,0
0.065,0
0.05,0
0.025,0
0.005,0
0.005,0
0.0,0
0.0,0
0.005,0
0.005,0
0.0,0
0.005,0
0.125,0
0.015,0
0.13,0
0.0,0
0.015,0
0.005,0
0.46,1
0.06,1
0.05,1
0.28,1
0.315,1
0.0,0
0.0,0
0.0,0
0.015,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.105,0
0.015,0
0.045,0
0.0,0
0.0,0
0.0,0
0.0,0
0.02,0
0.0,0
0.0,0
0.015,0
0.005,0
0.015,0
0.15,0
0.005,0
0.0,0
0.0,0
0.085,0
0.005,0
0.005,0
0.005,0
0.0,0
0.0,0
0.035,0
0.015,0
0.0,0
0.085,0
0.0,0
0.09,0
0.005,0
0.01,0
0.005,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.005,0
0.025,0
0.0,0
0.0,0
0.03,0
0.01,0
0.015,0
0.0,0
0.0,0
0.0,0
0.0,0
0.04,0
0.0,0
0.025,0
0.025,0
0.005,0
0.03,0
0.01,0
0.0,0
0.005,0
0.025,0
0.0,0
0.035,0
0.0,0
0.0,0
0.04,0
0.0,0
0.005,0
0.02,0
0.035,0
0.0,0
0.005,0
0.005,0
0.01,0
0.0,0
0.005,0
0.015,0
0.095,0
0.005,0
0.02,1
0.37,1
0.265,1
0.735,1
0.5,1
0.02,0
0.0,0
0.0,0
0.0,0
0.025,0
0.005,0
0.005,0
0.01,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.05,0
0.0,0
0.0,0
0.015,0
0.0,0
0.055,0
0.01,0
0.0,0
0.005,0
0.015,0
0.01,0
0.005,0
0.015,0
0.02,0
0.16,0
0.09,0
0.04,0
0.015,0
0.005,0
0.0,0
0.005,0
0.01,0
0.02,0
0.015,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.015,0
0.0,0
0.0,0
0.0,0
0.0,0
0.005,0
0.005,0
0.005,0
