class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,Binary_label
1,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.0,0.4,0.0,1.41,0.2,0.4,0.0,0.0,3.44,3.03,2.22,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.066,0.0,0.133,0.066,0.0,2.7039999999999997,30,192,1
1,0.0,0.56,0.56,0.0,2.25,0.0,1.12,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.0,0.56,2.82,0.0,3.95,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,1.32,0.33,0.0,5.135,140,190,1
1,0.0,0.0,0.81,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,3.27,0.0,0.81,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.6509999999999999,13.5,86,189,1
1,0.0,0.09,0.14,0.0,1.04,0.09,0.09,0.0,0.79,0.0,0.04,0.29,0.19,0.0,0.0,0.0,0.14,0.04,1.53,0.24,1.23,0.0,0.29,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.015,0.11900000000000001,0.006999999999999999,0.431,0.111,0.0,3.37,87,1645,1
1,0.0,1.32,0.56,0.0,0.0,0.94,0.0,0.18,0.37,0.75,0.0,2.07,0.0,0.0,0.0,0.0,0.37,0.0,2.45,0.0,0.94,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.24100000000000002,0.107,0.0,2.623,35,244,1
1,0.0,0.19,0.0,0.0,0.68,0.09,0.09,0.0,0.29,0.09,0.48,0.77,0.09,1.65,0.0,0.58,0.87,0.19,3.21,0.0,2.43,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.06,0.045,0.0,1.597,20,329,1
1,0.17,0.0,0.08,0.0,0.43,0.08,0.08,0.43,0.08,0.08,0.0,0.6,0.17,0.17,0.0,0.0,0.17,0.08,1.2,0.0,3.14,0.0,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.027999999999999997,0.092,0.013999999999999999,0.0,4.16,48,1140,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4,9,1
1,0.0,0.84,0.84,0.0,0.0,0.0,0.84,0.0,0.0,1.68,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.0,3.36,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519,0.0,0.0,5.0,43,125,1
1,1.24,0.0,0.82,0.0,0.0,0.0,0.41,0.0,0.0,0.41,0.0,0.41,0.0,0.0,0.0,1.65,0.41,0.0,2.9,0.0,0.41,0.0,0.41,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.0,0.904,5.3,0.0,7.478,92,344,1
