scores,class
0.98,1
0.99,1
0.79,1
0.965,1
0.97,1
0.505,1
0.95,1
0.95,1
0.85,1
0.98,1
0.96,1
0.94,1
0.86,1
0.905,1
0.91,1
0.925,1
0.955,1
0.995,1
0.92,1
0.965,1
0.925,1
0.855,1
0.735,1
0.935,1
0.95,1
0.77,1
0.99,1
0.44,1
0.775,1
0.87,1
0.955,1
0.92,1
0.99,1
0.985,1
1.0,1
0.795,1
0.77,1
0.555,1
1.0,1
0.515,1
1.0,1
0.83,1
0.41,1
0.67,1
0.805,1
0.995,1
0.06,0
0.21,0
0.06,0
0.06,0
0.015,0
0.095,0
0.385,0
0.01,0
0.135,0
0.0,0
0.02,0
0.38,0
0.255,0
0.0,0
0.015,0
0.125,0
0.055,0
0.35,0
0.025,0
0.385,0
0.045,0
0.005,0
0.19,0
0.145,0
0.325,0
0.25,0
0.03,0
0.01,0
0.315,0
0.325,0
0.17,0
0.29,0
0.12,0
0.13,0
0.02,0
0.11,0
0.0,0
0.14,0
0.425,0
0.005,0
0.05,0
0.01,0
0.12,0
0.065,0
0.06,0
0.995,1
0.95,1
0.515,1
0.98,1
1.0,1
0.795,1
0.735,1
0.98,1
0.975,1
0.815,1
0.99,1
0.955,1
0.865,1
0.95,1
0.87,1
0.66,1
0.995,1
0.86,1
0.96,1
0.92,1
0.915,1
0.99,1
0.975,1
0.9,1
0.845,1
0.955,1
0.995,1
0.965,1
0.8,1
0.98,1
0.665,1
0.975,1
0.68,1
0.87,1
0.785,1
1.0,1
1.0,1
0.96,1
0.945,1
0.89,1
0.995,1
0.94,1
0.72,1
1.0,1
0.945,1
0.735,1
0.61,0
0.0,0
0.15,0
0.005,0
0.11,0
0.0,0
0.175,0
0.06,0
0.11,0
0.26,0
0.065,0
0.215,0
0.17,0
0.0,0
0.11,0
0.57,0
0.035,0
0.155,0
0.03,0
0.015,0
0.36,0
0.06,0
0.015,0
0.075,0
0.345,0
0.0,0
0.015,0
0.35,0
0.105,0
0.03,0
0.0,0
0.28,0
0.18,0
0.005,0
0.2,0
0.0,0
0.35,0
0.08,0
0.645,0
0.0,0
0.075,0
0.0,0
0.0,0
0.0,0
0.01,0
0.79,1
0.995,1
0.94,1
0.735,1
0.985,1
0.98,1
0.975,1
0.99,1
0.995,1
0.555,1
1.0,1
0.995,1
0.97,1
0.865,1
0.975,1
0.955,1
0.675,1
0.975,1
0.87,1
0.975,1
0.985,1
1.0,1
1.0,1
0.84,1
0.94,1
0.505,1
0.27,1
0.91,1
0.96,1
0.735,1
0.935,1
0.83,1
0.965,1
0.985,1
0.975,1
0.675,1
0.965,1
0.98,1
1.0,1
0.95,1
1.0,1
0.995,1
0.92,1
0.985,1
0.965,1
0.99,1
0.01,0
0.245,0
0.545,0
0.01,0
0.675,0
0.335,0
0.045,0
0.01,0
0.19,0
0.015,0
0.245,0
0.24,0
0.135,0
0.32,0
0.28,0
0.215,0
0.115,0
0.16,0
0.025,0
0.25,0
0.085,0
0.575,0
0.085,0
0.66,0
0.295,0
0.0,0
0.005,0
0.0,0
0.24,0
0.005,0
0.005,0
0.0,0
0.505,0
0.015,0
0.035,0
0.4,0
0.015,0
0.0,0
0.03,0
0.075,0
0.305,0
0.04,0
0.045,0
0.085,0
0.17,0
0.145,1
0.86,1
0.845,1
0.72,1
0.65,1
0.995,1
0.995,1
0.86,1
0.905,1
0.99,1
1.0,1
0.475,1
0.935,1
1.0,1
1.0,1
0.995,1
0.275,1
0.965,1
0.96,1
0.78,1
0.995,1
0.695,1
0.99,1
0.93,1
0.255,1
0.995,1
0.34,1
0.91,1
0.915,1
0.855,1
0.49,1
0.97,1
0.98,1
0.88,1
0.885,1
0.97,1
0.75,1
0.795,1
1.0,1
0.9,1
0.91,1
0.915,1
0.905,1
0.7,1
0.985,1
0.02,0
0.0,0
0.035,0
0.18,0
0.11,0
0.145,0
0.055,0
0.0,0
