scores,class
0.62,1
0.715,1
0.865,1
0.2,1
0.72,1
0.63,1
0.545,1
0.0,1
0.33,1
0.16,0
0.0,0
0.015,0
0.0,0
0.0,0
0.02,0
0.03,0
0.005,0
0.0,0
0.035,0
0.005,0
0.235,0
0.02,0
0.0,0
0.09,0
0.0,0
0.025,0
0.025,0
0.0,0
0.0,0
0.005,0
0.0,0
0.02,0
0.0,0
0.0,0
0.1,0
0.165,0
0.0,0
0.005,0
0.085,0
0.0,0
0.0,0
0.05,0
0.0,0
0.02,0
0.43,0
0.075,0
0.095,0
0.005,0
0.0,0
0.01,0
0.0,0
0.31,0
0.15,0
0.005,0
0.005,0
0.025,0
0.01,0
0.02,0
0.35,0
0.025,0
0.0,0
0.0,0
0.015,0
0.02,0
0.01,0
0.0,0
0.225,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.005,0
0.14,0
0.01,0
0.025,0
0.0,0
0.04,0
0.105,0
0.085,0
0.005,0
0.145,0
0.0,0
0.005,0
0.04,0
0.01,0
0.005,0
0.02,0
0.005,0
0.06,0
0.02,0
0.29,1
0.91,1
0.75,1
0.72,1
0.755,1
0.63,1
0.715,1
0.835,1
0.51,1
0.14,0
0.045,0
0.0,0
0.005,0
0.01,0
0.11,0
0.0,0
0.075,0
0.03,0
0.0,0
0.005,0
0.07,0
0.0,0
0.2,0
0.005,0
0.015,0
0.0,0
0.0,0
0.0,0
0.01,0
0.005,0
0.005,0
0.04,0
0.0,0
0.005,0
0.01,0
0.075,0
0.01,0
0.105,0
0.0,0
0.005,0
0.005,0
0.005,0
0.0,0
0.29,0
0.01,0
0.005,0
0.0,0
0.15,0
0.015,0
0.0,0
0.05,0
0.115,0
0.045,0
0.015,0
0.005,0
0.025,0
0.005,0
0.015,0
0.0,0
0.135,0
0.08,0
0.06,0
0.14,0
0.08,0
0.035,0
0.0,0
0.125,0
0.01,0
0.0,0
0.0,0
0.035,0
0.0,0
0.05,0
0.125,0
0.1,0
0.02,0
0.01,0
0.01,0
0.0,0
0.285,0
0.035,0
0.0,0
0.04,0
0.0,0
0.01,0
0.05,0
0.005,0
0.015,0
0.06,0
0.06,0
0.01,0
0.025,1
0.15,1
0.775,1
0.65,1
0.55,1
0.225,1
0.64,1
0.275,1
0.76,1
0.045,0
0.005,0
0.15,0
0.055,0
0.0,0
0.46,0
0.06,0
0.005,0
0.06,0
0.005,0
0.075,0
0.2,0
0.045,0
0.02,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.035,0
0.005,0
0.05,0
0.015,0
0.0,0
0.005,0
0.0,0
0.0,0
0.005,0
0.005,0
0.06,0
0.015,0
0.02,0
0.015,0
0.145,0
0.04,0
0.0,0
0.005,0
0.0,0
0.13,0
0.01,0
0.0,0
0.0,0
0.0,0
0.03,0
0.035,0
0.015,0
0.015,0
0.11,0
0.0,0
0.005,0
0.075,0
0.01,0
0.015,0
0.005,0
0.01,0
0.015,0
0.0,0
0.015,0
0.085,0
0.005,0
0.0,0
0.0,0
0.02,0
0.0,0
0.035,0
0.0,0
0.03,0
0.03,0
0.01,0
0.0,0
0.015,0
0.035,0
0.015,0
0.165,0
0.01,0
0.03,0
0.0,0
0.05,0
0.005,0
0.01,0
0.02,0
0.745,1
0.595,1
0.915,1
0.885,1
