scores,class
0.96,1
1.0,1
1.0,1
0.98,1
1.0,1
0.96,1
1.0,1
0.815,1
1.0,1
1.0,1
1.0,1
0.975,1
0.995,1
0.99,1
0.945,1
0.995,1
0.995,1
1.0,1
1.0,1
1.0,1
1.0,1
0.945,1
1.0,1
0.98,1
1.0,1
0.985,1
0.985,1
0.985,1
0.995,1
0.985,1
0.995,1
0.99,1
0.985,1
0.99,1
1.0,1
0.985,1
1.0,1
0.785,1
0.995,1
0.965,1
0.955,1
1.0,1
0.995,1
1.0,1
0.995,1
1.0,1
0.995,1
0.995,1
0.995,1
0.98,1
0.98,1
1.0,1
0.995,1
0.925,1
0.94,1
0.995,1
0.995,1
0.99,1
1.0,1
0.925,1
1.0,1
1.0,1
1.0,1
0.465,1
1.0,1
1.0,1
1.0,1
0.915,1
1.0,1
0.995,1
1.0,1
1.0,1
0.995,1
0.91,1
1.0,1
0.915,1
1.0,1
0.995,1
0.485,1
0.89,1
0.995,1
0.925,1
0.9,0
0.75,0
0.225,0
0.235,0
0.345,0
0.05,0
0.24,0
0.22,0
0.735,0
1.0,1
0.835,1
0.93,1
0.915,1
1.0,1
1.0,1
1.0,1
1.0,1
0.945,1
0.85,1
0.84,1
1.0,1
1.0,1
0.995,1
1.0,1
0.955,1
0.97,1
0.975,1
0.55,1
0.57,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.975,1
0.985,1
0.98,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.975,1
0.995,1
0.995,1
0.97,1
0.995,1
1.0,1
1.0,1
1.0,1
1.0,1
0.98,1
1.0,1
0.995,1
0.995,1
1.0,1
1.0,1
1.0,1
0.95,1
0.895,1
0.975,1
0.975,1
0.9,1
1.0,1
0.995,1
1.0,1
0.985,1
1.0,1
1.0,1
0.965,1
0.99,1
0.9,1
0.99,1
0.945,1
0.99,1
0.91,1
0.915,1
1.0,1
0.995,1
0.905,1
0.99,1
1.0,1
0.995,1
0.3,1
0.975,1
1.0,1
0.94,1
0.995,1
0.93,1
1.0,1
0.225,0
0.08,0
0.205,0
0.29,0
0.425,0
0.525,0
0.755,0
0.74,0
0.115,0
1.0,1
0.955,1
1.0,1
1.0,1
0.965,1
0.995,1
0.935,1
0.545,1
1.0,1
0.98,1
0.975,1
0.96,1
1.0,1
1.0,1
1.0,1
0.99,1
0.95,1
0.895,1
1.0,1
0.935,1
1.0,1
1.0,1
1.0,1
1.0,1
0.965,1
1.0,1
1.0,1
0.965,1
0.66,1
0.98,1
1.0,1
1.0,1
0.99,1
1.0,1
0.99,1
0.99,1
0.99,1
0.375,1
0.95,1
0.985,1
0.9,1
1.0,1
0.92,1
1.0,1
