scores,class
0.265,1
0.52,1
0.0,1
0.565,1
0.83,1
0.015,0
0.015,0
0.015,0
0.0,0
0.06,0
0.035,0
0.01,0
0.0,0
0.005,0
0.0,0
0.13,0
0.005,0
0.0,0
0.0,0
0.02,0
0.01,0
0.025,0
0.0,0
0.005,0
0.005,0
0.04,0
0.0,0
0.005,0
0.0,0
0.17,0
0.015,0
0.315,0
0.005,0
0.0,0
0.01,0
0.0,0
0.015,0
0.0,0
0.005,0
0.0,0
0.01,0
0.01,0
0.0,0
0.005,0
0.005,0
0.015,0
0.0,0
0.02,0
0.02,0
0.01,0
0.015,0
0.03,0
0.0,0
0.02,0
0.0,0
0.0,0
0.005,0
0.005,0
0.0,0
0.0,0
0.005,0
0.035,0
0.005,0
0.0,0
0.0,0
0.015,0
0.0,0
0.0,0
0.005,0
0.01,0
0.0,0
0.0,0
0.01,0
0.0,0
0.005,0
0.035,0
0.275,0
0.0,0
0.01,0
0.005,0
0.035,0
0.0,0
0.0,0
0.12,0
0.0,0
0.015,0
0.005,0
0.005,0
0.01,0
0.0,0
0.005,0
0.31,1
0.43,1
0.595,1
0.065,1
0.475,1
0.03,0
0.0,0
0.055,0
0.0,0
0.0,0
0.0,0
0.0,0
0.05,0
0.03,0
0.0,0
0.03,0
0.01,0
0.0,0
0.005,0
0.0,0
0.02,0
0.0,0
0.0,0
0.02,0
0.015,0
0.02,0
0.0,0
0.02,0
0.005,0
0.0,0
0.0,0
0.005,0
0.0,0
0.01,0
0.01,0
0.015,0
0.0,0
0.0,0
0.0,0
0.01,0
0.0,0
0.02,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.065,0
0.005,0
0.15,0
0.035,0
0.01,0
0.035,0
0.0,0
0.03,0
0.0,0
0.045,0
0.065,0
0.035,0
0.0,0
0.025,0
0.0,0
0.045,0
0.0,0
0.025,0
0.0,0
0.005,0
0.23,0
0.06,0
0.02,0
0.01,0
0.0,0
0.02,0
0.05,0
0.0,0
0.0,0
0.0,0
0.19,0
0.01,0
0.015,0
0.155,0
0.0,0
0.09,0
0.0,0
0.015,0
0.0,0
0.015,0
0.0,0
0.0,0
0.0,0
0.845,1
0.475,1
0.585,1
0.555,1
0.435,1
0.145,0
0.0,0
0.03,0
0.03,0
0.025,0
0.0,0
0.04,0
0.0,0
0.0,0
0.055,0
0.0,0
0.0,0
0.0,0
0.255,0
0.01,0
0.16,0
0.0,0
0.0,0
0.005,0
0.005,0
0.0,0
0.04,0
0.025,0
0.015,0
0.03,0
0.01,0
0.04,0
0.0,0
0.09,0
0.0,0
0.0,0
0.025,0
0.075,0
0.0,0
0.03,0
0.0,0
0.025,0
0.0,0
0.01,0
0.025,0
0.015,0
0.0,0
0.0,0
0.0,0
0.02,0
0.0,0
0.0,0
0.0,0
0.165,0
0.0,0
0.045,0
0.0,0
0.0,0
0.01,0
0.045,0
0.0,0
0.0,0
0.0,0
0.0,0
0.045,0
0.01,0
0.03,0
0.13,0
0.005,0
0.01,0
0.0,0
0.0,0
0.0,0
0.005,0
0.01,0
0.015,0
0.01,0
0.0,0
0.0,0
0.02,0
0.045,0
0.005,0
0.0,0
0.0,0
0.01,0
0.04,0
0.005,0
0.09,0
0.0,0
0.0,0
0.0,0
0.0,1
0.41,1
0.17,1
0.545,1
0.11,1
0.0,0
0.0,0
0.0,0
0.015,0
0.0,0
0.095,0
0.005,0
0.055,0
0.1,0
0.035,0
0.02,0
0.005,0
0.115,0
0.0,0
0.385,0
0.01,0
0.005,0
0.015,0
0.015,0
0.11,0
0.21,0
0.005,0
0.015,0
0.0,0
0.005,0
0.015,0
0.21,0
0.005,0
0.015,0
0.005,0
0.0,0
0.005,0
0.005,0
0.0,0
