scores,class
0.49,1
0.675,1
0.835,1
0.815,1
0.775,1
0.855,1
0.53,1
0.84,1
0.56,1
0.0,0
0.05,0
0.0,0
0.06,0
0.005,0
0.0,0
0.025,0
0.015,0
0.025,0
0.0,0
0.0,0
0.005,0
0.145,0
0.0,0
0.145,0
0.0,0
0.02,0
0.06,0
0.0,0
0.055,0
0.145,0
0.0,0
0.025,0
0.035,0
0.0,0
0.02,0
0.125,0
0.165,0
0.0,0
0.005,0
0.0,0
0.08,0
0.01,0
0.06,0
0.01,0
0.005,0
0.03,0
0.04,0
0.0,0
0.12,0
0.005,0
0.0,0
0.0,0
0.015,0
0.025,0
0.055,0
0.0,0
0.165,0
0.375,0
0.02,0
0.02,0
0.01,0
0.005,0
0.01,0
0.02,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.04,0
0.11,0
0.05,0
0.14,0
0.05,0
0.04,0
0.0,0
0.01,0
0.0,0
0.0,0
0.51,0
0.075,0
0.205,0
0.005,0
0.02,0
0.005,0
0.04,0
0.01,0
0.005,0
0.015,0
0.0,0
0.015,0
0.75,1
0.855,1
0.815,1
0.81,1
0.565,1
0.965,1
0.545,1
0.475,1
0.795,1
0.05,0
0.005,0
0.015,0
0.02,0
0.015,0
0.0,0
0.14,0
0.77,0
0.0,0
0.02,0
0.005,0
0.0,0
0.0,0
0.155,0
0.065,0
0.005,0
0.0,0
0.01,0
0.005,0
0.035,0
0.0,0
0.09,0
0.0,0
0.0,0
0.0,0
0.01,0
0.03,0
0.015,0
0.0,0
0.15,0
0.0,0
0.0,0
0.015,0
0.03,0
0.13,0
0.095,0
0.155,0
0.0,0
0.01,0
0.02,0
0.03,0
0.005,0
0.12,0
0.02,0
0.0,0
0.02,0
0.0,0
0.085,0
0.0,0
0.0,0
0.02,0
0.03,0
0.105,0
0.3,0
0.035,0
0.025,0
0.07,0
0.0,0
0.01,0
0.0,0
0.01,0
0.175,0
0.24,0
0.01,0
0.0,0
0.0,0
0.005,0
0.005,0
0.0,0
0.045,0
0.035,0
0.01,0
0.0,0
0.0,0
0.005,0
0.44,0
0.025,0
0.005,0
0.005,0
0.005,0
0.01,0
0.015,0
0.63,1
0.98,1
0.845,1
0.035,1
0.285,1
0.905,1
0.79,1
0.4,1
0.475,1
0.0,0
0.005,0
0.0,0
0.01,0
0.0,0
0.01,0
0.0,0
0.005,0
0.025,0
0.035,0
0.0,0
0.005,0
