scores,class
0.61,1
0.25,1
0.465,1
0.35,1
0.215,1
0.61,1
0.74,1
0.07,1
0.375,1
0.0,0
0.005,0
0.025,0
0.01,0
0.515,0
0.04,0
0.015,0
0.01,0
0.035,0
0.025,0
0.235,0
0.025,0
0.0,0
0.005,0
0.005,0
0.145,0
0.0,0
0.0,0
0.04,0
0.015,0
0.27,0
0.03,0
0.01,0
0.02,0
0.035,0
0.0,0
0.005,0
0.01,0
0.0,0
0.175,0
0.0,0
0.055,0
0.0,0
0.06,0
0.01,0
0.0,0
0.065,0
0.01,0
0.0,0
0.09,0
0.0,0
0.075,0
0.0,0
0.0,0
0.04,0
0.16,0
0.005,0
0.055,0
0.0,0
0.075,0
0.01,0
0.005,0
0.06,0
0.02,0
0.01,0
0.02,0
0.0,0
0.0,0
0.015,0
0.0,0
0.135,0
0.0,0
0.01,0
0.0,0
0.155,0
0.0,0
0.02,0
0.215,0
0.0,0
0.01,0
0.035,0
0.01,0
0.0,0
0.03,0
0.01,0
0.205,0
0.005,0
0.0,0
0.02,0
0.07,0
0.015,0
0.02,0
0.715,1
0.36,1
0.165,1
0.92,1
0.89,1
0.495,1
0.035,1
0.42,1
0.805,1
0.015,0
0.06,0
0.03,0
0.02,0
0.0,0
0.0,0
0.025,0
0.0,0
0.0,0
0.1,0
0.39,0
0.11,0
0.135,0
0.005,0
0.025,0
0.03,0
0.035,0
0.0,0
0.01,0
0.01,0
0.015,0
0.005,0
0.005,0
0.005,0
0.0,0
0.31,0
0.025,0
0.165,0
0.0,0
0.0,0
0.045,0
0.02,0
0.04,0
0.015,0
0.065,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.0,0
0.005,0
0.035,0
0.41,0
0.0,0
0.015,0
0.0,0
0.01,0
0.055,0
0.775,0
0.025,0
0.01,0
0.015,0
0.055,0
0.08,0
0.075,0
0.11,0
0.065,0
0.01,0
0.0,0
0.035,0
0.0,0
0.0,0
0.055,0
0.03,0
0.145,0
0.005,0
0.0,0
0.015,0
0.01,0
0.0,0
0.01,0
0.03,0
0.0,0
0.015,0
0.09,0
0.01,0
0.005,0
0.18,0
0.08,0
0.03,0
0.29,1
0.665,1
0.83,1
0.89,1
0.65,1
0.91,1
0.81,1
0.06,1
0.45,1
0.0,0
0.015,0
0.04,0
0.1,0
0.005,0
0.175,0
0.055,0
0.005,0
0.005,0
0.03,0
0.01,0
0.06,0
0.0,0
0.045,0
0.0,0
0.03,0
0.08,0
0.0,0
0.835,0
0.2,0
0.065,0
0.005,0
0.325,0
0.0,0
0.005,0
0.005,0
0.02,0
0.0,0
0.0,0
0.065,0
0.0,0
0.175,0
0.175,0
0.0,0
0.005,0
0.005,0
0.15,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.03,0
0.025,0
0.08,0
0.0,0
0.03,0
0.0,0
0.015,0
0.05,0
0.01,0
0.0,0
0.025,0
0.01,0
0.0,0
0.025,0
0.115,0
0.0,0
0.045,0
0.135,0
0.02,0
0.0,0
0.295,0
0.025,0
0.0,0
0.055,0
0.01,0
0.005,0
0.005,0
0.0,0
0.0,0
0.005,0
0.0,0
0.035,0
0.0,0
0.0,0
0.0,0
0.0,0
0.08,0
0.07,0
0.025,0
0.005,0
0.905,1
0.425,1
0.0,1
0.22,1
0.765,1
0.945,1
0.8,1
0.505,1
0.73,1
0.04,0
0.17,0
0.0,0
0.035,0
0.0,0
0.05,0
0.0,0
0.04,0
0.465,0
0.18,0
0.07,0
0.0,0
0.02,0
0.0,0
0.12,0
0.13,0
0.065,0
0.09,0
0.025,0
0.02,0
0.0,0
0.0,0
0.0,0
0.005,0
0.005,0
0.0,0
0.01,0
0.01,0
0.015,0
0.0,0
0.065,0
0.0,0
0.0,0
0.065,0
0.01,0
0.02,0
0.045,0
0.02,0
0.01,0
0.615,0
0.0,0
0.01,0
0.01,0
0.01,0
0.01,0
0.0,0
0.0,0
0.215,0
0.08,0
0.025,0
0.0,0
0.0,0
0.0,0
0.03,0
0.0,0
0.005,0
0.005,0
0.01,0
0.0,0
0.045,0
0.01,0
0.005,0
0.015,0
0.005,0
0.035,0
0.005,0
0.055,0
0.01,0
0.01,0
0.0,0
0.33,0
0.01,0
0.0,0
0.09,0
0.005,0
0.0,0
0.0,0
0.02,0
0.11,0
0.0,0
0.0,0
0.0,0
0.2,1
0.035,1
0.585,1
0.695,1
0.915,1
0.345,1
0.53,1
0.625,1
0.47,1
0.0,0
0.02,0
0.035,0
0.0,0
0.0,0
0.0,0
0.0,0
0.025,0
0.2,0
0.065,0
0.0,0
0.07,0
0.0,0
0.09,0
0.005,0
0.02,0
0.07,0
0.015,0
0.005,0
0.0,0
0.08,0
0.465,0
0.0,0
0.0,0
0.03,0
0.04,0
0.085,0
0.01,0
0.0,0
0.045,0
0.025,0
0.035,0
0.05,0
0.04,0
0.065,0
0.0,0
0.04,0
0.015,0
0.015,0
0.01,0
0.025,0
0.0,0
0.13,0
0.005,0
0.035,0
0.0,0
0.26,0
0.02,0
0.01,0
0.01,0
0.02,0
0.0,0
0.08,0
0.0,0
0.05,0
0.35,0
0.095,0
0.255,0
0.265,0
0.02,0
0.025,0
0.01,0
0.05,0
0.065,0
0.05,0
0.085,0
0.0,0
0.025,0
0.0,0
0.03,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.02,0
0.0,0
0.005,0
0.015,0
0.0,0
0.005,0
0.005,0
0.73,1
0.915,1
0.135,1
0.785,1
0.555,1
0.935,1
0.545,1
0.545,1
0.625,1
0.01,0
0.125,0
0.0,0
0.51,0
0.29,0
0.04,0
0.04,0
0.0,0
0.005,0
0.015,0
0.0,0
0.035,0
0.535,0
0.0,0
0.025,0
0.025,0
0.1,0
0.0,0
0.005,0
0.005,0
0.015,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.015,0
0.005,0
0.0,0
0.08,0
0.04,0
0.015,0
0.0,0
0.01,0
0.0,0
0.0,0
0.01,0
0.06,0
0.0,0
0.0,0
0.0,0
0.005,0
0.01,0
0.005,0
0.0,0
0.13,0
0.0,0
0.0,0
0.035,0
0.48,0
0.0,0
0.01,0
0.0,0
0.0,0
0.0,0
0.01,0
0.0,0
0.0,0
0.01,0
0.025,0
0.0,0
0.035,0
0.0,0
0.0,0
0.075,0
0.0,0
0.17,0
0.0,0
0.0,0
0.11,0
0.005,0
0.065,0
0.18,0
0.025,0
0.32,0
0.005,0
0.0,0
0.0,0
0.02,0
0.0,0
0.025,0
0.045,0
0.54,1
0.085,1
0.875,1
0.785,1
0.31,1
0.66,1
0.455,1
0.485,1
0.875,1
0.045,0
0.23,0
0.0,0
0.0,0
0.005,0
0.015,0
0.045,0
0.01,0
0.0,0
0.005,0
0.0,0
0.015,0
0.02,0
0.01,0
0.0,0
0.005,0
0.0,0
0.015,0
0.005,0
0.0,0
0.02,0
0.0,0
0.11,0
0.1,0
0.11,0
0.085,0
0.0,0
0.07,0
0.015,0
0.0,0
0.015,0
0.0,0
0.005,0
0.005,0
0.0,0
0.035,0
0.0,0
0.035,0
0.01,0
0.005,0
0.08,0
0.0,0
0.02,0
0.075,0
0.165,0
0.01,0
0.005,0
0.0,0
0.03,0
0.0,0
0.02,0
0.0,0
0.03,0
0.0,0
0.04,0
0.0,0
0.035,0
0.0,0
0.015,0
0.0,0
0.01,0
0.075,0
0.09,0
0.11,0
0.0,0
0.03,0
0.015,0
0.275,0
0.01,0
0.055,0
0.175,0
0.025,0
0.005,0
0.005,0
0.0,0
0.005,0
0.13,0
0.06,0
0.03,0
0.01,0
0.01,0
0.685,1
0.11,1
0.6,1
0.475,1
0.675,1
0.96,1
0.7,1
0.795,1
0.48,1
0.005,0
0.065,0
0.06,0
0.005,0
0.26,0
0.025,0
0.17,0
0.0,0
0.06,0
0.0,0
0.01,0
0.0,0
0.07,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.015,0
0.0,0
0.0,0
0.025,0
0.02,0
0.07,0
0.015,0
0.0,0
0.0,0
0.04,0
0.025,0
0.04,0
0.26,0
0.025,0
0.0,0
0.02,0
0.02,0
0.005,0
0.0,0
0.02,0
0.0,0
0.02,0
0.005,0
0.125,0
0.0,0
0.015,0
0.125,0
0.0,0
0.055,0
0.03,0
0.0,0
0.13,0
0.015,0
0.065,0
0.12,0
0.075,0
0.025,0
0.01,0
0.065,0
0.0,0
0.02,0
0.015,0
0.095,0
0.0,0
0.065,0
0.04,0
0.01,0
0.0,0
0.0,0
0.02,0
0.075,0
0.025,0
0.0,0
0.03,0
0.025,0
0.035,0
0.01,0
0.035,0
0.035,0
0.0,0
0.07,0
0.0,0
0.04,0
0.395,1
0.765,1
0.555,1
0.445,1
0.815,1
0.535,1
0.575,1
0.01,1
0.875,1
0.02,0
0.665,0
0.05,0
0.01,0
0.095,0
0.06,0
0.01,0
0.01,0
0.0,0
0.035,0
0.015,0
0.0,0
0.03,0
0.175,0
0.005,0
0.05,0
0.115,0
0.01,0
0.01,0
0.015,0
0.0,0
0.02,0
0.0,0
0.005,0
0.005,0
0.03,0
0.0,0
0.085,0
0.15,0
0.0,0
0.0,0
0.025,0
0.105,0
0.05,0
0.04,0
0.0,0
0.06,0
0.07,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.035,0
0.045,0
0.02,0
0.015,0
0.025,0
0.045,0
0.005,0
0.01,0
0.01,0
0.07,0
0.02,0
0.02,0
0.0,0
0.09,0
0.0,0
0.05,0
0.035,0
0.215,0
0.0,0
0.265,0
0.06,0
0.06,0
0.0,0
0.005,0
0.01,0
0.03,0
0.005,0
0.0,0
0.07,0
0.265,0
0.0,0
0.045,0
0.01,0
0.075,0
0.0,0
0.0,0
0.29,0
0.025,0
0.895,1
0.575,1
0.655,1
0.55,1
0.825,1
0.9,1
0.6,1
0.93,1
0.945,1
0.13,0
0.0,0
0.0,0
0.045,0
0.04,0
0.0,0
0.0,0
0.115,0
0.015,0
0.005,0
0.055,0
0.0,0
0.005,0
0.0,0
0.035,0
0.0,0
0.02,0
0.02,0
0.01,0
0.0,0
0.08,0
0.02,0
0.0,0
0.03,0
0.09,0
0.0,0
0.015,0
0.01,0
0.01,0
0.03,0
0.0,0
0.0,0
0.73,0
0.045,0
0.27,0
0.02,0
0.01,0
0.005,0
0.0,0
0.18,0
0.035,0
0.0,0
0.0,0
0.025,0
0.015,0
0.0,0
0.0,0
0.055,0
0.015,0
0.0,0
0.0,0
0.04,0
0.05,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.005,0
0.005,0
0.11,0
0.005,0
0.0,0
0.01,0
0.0,0
0.175,0
0.085,0
0.03,0
0.01,0
0.005,0
0.005,0
0.07,0
0.03,0
0.0,0
0.025,0
0.025,0
0.0,0
0.19,0
0.04,0
0.15,0
