scores,class
0.98,1
1.0,1
1.0,1
0.66,1
0.88,1
0.785,1
0.93,1
0.78,1
0.89,1
0.75,1
0.61,1
0.305,1
1.0,1
0.33,1
0.95,1
0.995,1
0.95,1
0.735,1
0.925,1
0.87,1
0.915,1
0.76,1
0.235,1
0.99,1
1.0,1
0.215,1
0.935,1
0.7925,1
0.035,0
0.065,0
0.055,0
0.01,0
0.0,0
0.16,0
0.115,0
0.125,0
0.12,0
0.045,0
0.055,0
0.03,0
0.055,0
0.85,0
0.405,0
0.005,0
0.01,0
0.265,0
0.29,0
0.02,0
0.095,0
0.135,0
0.0,0
0.01,0
0.05,0
0.07,0
0.0,0
0.0,0
0.055,0
0.0,0
0.2525,0
0.005,0
0.0,0
0.01,0
0.0,0
0.035,0
0.025,0
0.0,0
0.22566666666666665,0
0.035,0
0.0,0
0.02,0
0.065,0
0.04,0
0.315,0
0.06,0
0.0,0
0.0,0
0.015,0
0.005,0
0.0,0
0.2,0
0.01,0
0.03,0
0.01,0
0.005,0
0.09,0
0.05,0
0.07,0
0.01,0
0.0,0
0.16,0
0.055,0
0.125,1
0.91,1
1.0,1
0.99,1
0.725,1
0.915,1
0.965,1
0.9616666666666667,1
0.95,1
0.88,1
0.885,1
0.95,1
0.785,1
0.01,1
0.5175,1
0.5966666666666667,1
0.7725,1
0.8966666666666667,1
0.73,1
0.125,1
0.81,1
0.91,1
0.85,1
0.9,1
0.785,1
0.715,1
0.995,1
0.005,0
0.09,0
0.12,0
0.02,0
0.035,0
0.17,0
0.055,0
0.025,0
0.04,0
0.0,0
0.3875,0
0.0,0
0.09,0
0.04,0
0.03,0
0.02,0
0.045,0
0.03,0
0.045,0
0.04,0
0.02,0
0.0,0
0.02,0
0.04,0
0.045,0
0.34,0
0.005,0
0.0,0
0.3,0
0.005,0
0.06,0
0.535,0
0.0,0
0.635,0
0.045,0
0.075,0
0.245,0
0.225,0
0.025,0
0.08,0
0.085,0
0.0,0
0.1175,0
0.02,0
0.0,0
0.0,0
0.065,0
0.025,0
0.2575,0
0.6,0
0.0,0
0.02,0
0.005,0
0.255,0
0.21,0
0.01,0
0.145,0
0.46,0
0.0,0
0.16,0
0.025,0
0.15,0
0.295,0
0.005,0
0.97,1
0.7830000000000001,1
0.825,1
0.995,1
0.6775,1
0.955,1
0.5083333333333333,1
0.985,1
0.9425,1
0.985,1
0.915,1
0.025,1
0.21,1
0.965,1
0.97875,1
0.995,1
0.845,1
0.945,1
0.815,1
0.115,1
0.61,1
0.91,1
0.995,1
0.97,1
0.87,1
0.155,1
0.91,1
0.04,0
0.0,0
0.015,0
0.04,0
0.045,0
0.045,0
0.14,0
0.028333333333333332,0
0.21,0
0.27,0
0.235,0
0.515,0
0.03,0
0.0,0
0.555,0
0.01,0
0.05,0
0.09,0
0.095,0
0.18166666666666664,0
0.11,0
0.285,0
0.085,0
0.01,0
0.01,0
0.015,0
0.0,0
0.025,0
0.095,0
0.27166666666666667,0
0.07,0
0.385,0
0.355,0
0.16466666666666668,0
0.1525,0
0.09,0
0.005,0
0.2,0
0.165,0
0.13,0
0.045,0
0.385,0
0.0,0
0.09,0
0.11,0
0.02,0
0.02,0
0.01,0
0.095,0
0.3275,0
0.255,0
0.07,0
0.125,0
0.055,0
0.1,0
0.14,0
0.0,0
0.0,0
0.0,0
0.06,0
0.0,0
0.065,0
0.005,0
0.01,0
0.895,1
0.945,1
0.535,1
0.9,1
0.49833333333333335,1
0.995,1
0.965,1
0.6075,1
0.9095833333333333,1
0.975,1
0.945,1
0.93,1
0.825,1
0.69,1
0.83,1
0.85,1
0.975,1
0.96,1
0.93,1
0.995,1
0.85,1
0.955,1
0.62,1
0.5925,1
0.58,1
0.98,1
1.0,1
0.015,0
0.08,0
0.07,0
0.005,0
0.73,0
0.125,0
0.165,0
0.07,0
0.0025,0
0.05,0
0.015,0
0.005,0
0.0,0
0.01,0
0.085,0
0.12,0
0.5666666666666667,0
0.025,0
0.115,0
0.045,0
0.02,0
0.12333333333333332,0
0.0,0
0.265,0
0.0,0
0.7583333333333333,0
0.035,0
0.41,0
0.0,0
0.2866666666666667,0
0.09,0
0.025,0
0.19,0
0.035,0
0.125,0
0.02,0
0.26,0
0.005,0
0.005,0
0.025,0
0.08,0
0.09,0
0.07,0
0.02,0
0.07,0
0.165,0
0.025,0
0.04,0
0.0,0
0.335,0
0.1,0
0.02,0
0.06,0
0.0,0
0.18,0
0.3,0
0.0775,0
0.145,0
0.045,0
0.42,0
0.16,0
0.34,0
0.02,0
0.19,0
0.885,1
0.915,1
0.825,1
0.93,1
0.8725,1
0.915,1
0.5719166666666666,1
0.84,1
0.995,1
0.85,1
0.955,1
0.565,1
0.9175,1
0.93,1
0.97,1
0.52,1
0.995,1
0.9,1
0.72,1
0.625,1
0.6525,1
0.125,1
0.425,1
0.93,1
0.915,1
0.02,1
0.865,1
0.22,0
0.005,0
0.06,0
0.06,0
0.3533333333333333,0
0.09,0
0.555,0
0.125,0
0.29833333333333334,0
0.015,0
0.0,0
0.05,0
0.135,0
0.105,0
0.495,0
0.05,0
0.04,0
0.005,0
0.845,0
0.0,0
0.01,0
0.04083333333333333,0
0.04,0
0.19,0
0.005,0
0.02,0
0.345,0
0.36,0
0.015,0
0.035,0
0.045,0
0.0,0
0.06,0
0.05,0
0.10666666666666667,0
0.37,0
0.0,0
0.055,0
0.035,0
0.03166666666666667,0
0.37,0
0.115,0
0.01,0
0.085,0
0.13,0
0.17,0
0.36,0
0.11,0
0.24,0
0.1,0
0.0,0
0.045,0
0.0,0
0.145,0
0.125,0
0.005,0
0.05,0
0.5275,0
0.15,0
0.025,0
0.065,0
0.075,0
0.24,0
0.07,0
0.89,1
0.745,1
0.76,1
1.0,1
0.89,1
0.965,1
0.69,1
0.985,1
0.825,1
0.58,1
0.875,1
0.675,1
0.9,1
0.73,1
0.675,1
0.765,1
0.9,1
0.965,1
0.87,1
1.0,1
0.78,1
0.04,1
0.965,1
0.915,1
0.865,1
0.795,1
0.63,1
0.015,0
0.865,0
0.02,0
0.0,0
0.235,0
0.025,0
0.025,0
0.045,0
0.075,0
0.015,0
0.245,0
0.07,0
0.465,0
0.105,0
0.005,0
0.01,0
0.095,0
0.0,0
0.065,0
0.01,0
0.015,0
0.045,0
0.0,0
0.05,0
0.085,0
0.145,0
0.42,0
0.02,0
0.025,0
0.0,0
0.015,0
0.0,0
0.01,0
0.09,0
0.055,0
0.04,0
0.32,0
0.045,0
0.03,0
0.28,0
0.285,0
0.025,0
0.67,0
0.06,0
0.0,0
0.15,0
0.0,0
0.27,0
0.015,0
0.04,0
0.015,0
0.01,0
0.06,0
0.395,0
0.34,0
0.02,0
0.21,0
0.015,0
0.23,0
0.01,0
0.025,0
0.15,0
0.16,0
0.09,0
0.745,1
0.245,1
0.61,1
0.97,1
0.45,1
0.856,1
0.975,1
0.995,1
0.79,1
0.795,1
0.8920833333333333,1
0.5225,1
0.79,1
0.72,1
0.745,1
0.925,1
0.545,1
0.955,1
0.89,1
0.635,1
0.985,1
0.55,1
0.25,1
0.845,1
0.9,1
0.14,1
0.825,1
0.0,0
0.005,0
0.045,0
0.095,0
0.045,0
0.03,0
0.025,0
0.09,0
0.05,0
0.0,0
0.0,0
0.04,0
0.265,0
0.3375,0
0.115,0
0.235,0
0.36333333333333334,0
0.015,0
0.32,0
0.015,0
0.005,0
0.11,0
0.105,0
0.075,0
0.04,0
0.01,0
0.0,0
0.04,0
0.16,0
0.0,0
0.01,0
0.0,0
0.175,0
0.691,0
0.175,0
0.005,0
0.07,0
0.185,0
0.015,0
0.03,0
0.075,0
0.035,0
0.07,0
0.04,0
0.0,0
0.04,0
0.0,0
