scores,class
0.985,1
1.0,1
1.0,1
0.995,1
0.995,1
0.985,1
1.0,1
1.0,1
0.99,1
1.0,1
1.0,1
0.945,1
0.99,1
1.0,1
0.985,1
1.0,1
0.995,1
0.96,1
0.815,1
0.995,1
1.0,1
0.99,1
0.855,1
1.0,1
0.995,1
0.99,1
0.9,1
0.96,1
0.915,1
1.0,1
1.0,1
0.985,1
0.445,1
0.985,1
1.0,1
0.99,1
0.97,1
0.995,1
0.89,1
0.895,1
0.97,1
1.0,1
0.985,1
0.905,1
0.995,1
0.995,1
0.93,1
0.98,1
1.0,1
1.0,1
1.0,1
0.995,1
0.94,1
0.995,1
0.79,1
1.0,1
0.995,1
1.0,1
0.975,1
0.925,1
1.0,1
1.0,1
0.985,1
0.995,1
0.845,1
1.0,1
0.775,1
0.96,1
1.0,1
0.95,1
0.95,1
0.82,1
1.0,1
1.0,1
0.875,1
1.0,1
0.97,1
1.0,1
0.985,1
0.985,1
1.0,1
0.99,1
0.0,0
0.1,0
0.275,0
0.485,0
0.235,0
0.76,0
0.295,0
0.155,0
0.775,0
1.0,1
0.995,1
0.995,1
0.965,1
0.98,1
0.75,1
0.305,1
0.93,1
1.0,1
1.0,1
1.0,1
0.945,1
1.0,1
0.99,1
0.955,1
0.945,1
1.0,1
0.915,1
0.855,1
0.995,1
0.98,1
0.965,1
0.96,1
0.99,1
0.855,1
0.995,1
1.0,1
1.0,1
0.935,1
1.0,1
1.0,1
1.0,1
0.99,1
0.81,1
0.98,1
1.0,1
0.99,1
0.995,1
0.995,1
1.0,1
0.975,1
1.0,1
0.995,1
1.0,1
1.0,1
1.0,1
0.995,1
0.975,1
0.985,1
0.99,1
0.99,1
1.0,1
0.955,1
0.995,1
1.0,1
0.975,1
1.0,1
1.0,1
1.0,1
0.975,1
0.95,1
0.98,1
1.0,1
1.0,1
0.955,1
0.915,1
1.0,1
1.0,1
0.995,1
0.955,1
0.9,1
0.985,1
0.9,1
1.0,1
0.945,1
1.0,1
1.0,1
1.0,1
1.0,1
0.995,1
0.985,1
1.0,1
0.31,0
0.9,0
0.035,0
0.005,0
0.49,0
0.225,0
0.04,0
0.18,0
0.835,0
0.995,1
0.955,1
0.98,1
1.0,1
0.605,1
1.0,1
0.94,1
0.935,1
1.0,1
0.995,1
1.0,1
0.995,1
0.86,1
1.0,1
0.995,1
1.0,1
0.85,1
0.99,1
1.0,1
0.99,1
0.925,1
1.0,1
1.0,1
0.99,1
1.0,1
1.0,1
1.0,1
0.995,1
0.935,1
1.0,1
0.805,1
1.0,1
0.945,1
0.995,1
0.945,1
0.915,1
1.0,1
0.995,1
0.865,1
0.89,1
0.995,1
0.86,1
0.93,1
0.98,1
0.995,1
0.99,1
0.97,1
1.0,1
1.0,1
0.89,1
0.965,1
0.785,1
0.525,1
0.865,1
0.925,1
0.975,1
0.985,1
1.0,1
0.915,1
1.0,1
1.0,1
0.995,1
1.0,1
0.885,1
0.99,1
1.0,1
0.865,1
0.99,1
0.99,1
1.0,1
1.0,1
1.0,1
1.0,1
0.98,1
0.98,1
0.955,1
1.0,1
0.85,1
1.0,1
1.0,1
1.0,1
0.985,1
0.435,0
0.51,0
0.23,0
0.135,0
0.65,0
0.29,0
0.29,0
0.31,0
0.46,0
0.985,1
0.78,1
1.0,1
0.96,1
0.86,1
0.975,1
0.99,1
0.99,1
0.78,1
0.99,1
0.89,1
1.0,1
0.91,1
0.995,1
0.985,1
0.99,1
0.995,1
0.98,1
0.555,1
1.0,1
1.0,1
0.975,1
0.895,1
1.0,1
1.0,1
1.0,1
0.98,1
0.995,1
1.0,1
0.98,1
1.0,1
1.0,1
1.0,1
0.99,1
0.92,1
1.0,1
0.985,1
0.995,1
1.0,1
1.0,1
0.965,1
0.95,1
0.995,1
0.875,1
0.99,1
1.0,1
0.97,1
0.995,1
0.99,1
0.96,1
0.99,1
0.99,1
0.985,1
0.99,1
0.99,1
0.695,1
0.86,1
1.0,1
1.0,1
0.91,1
0.995,1
1.0,1
0.99,1
0.995,1
0.815,1
0.9,1
1.0,1
0.95,1
0.995,1
0.99,1
1.0,1
0.99,1
0.995,1
0.99,1
1.0,1
1.0,1
0.955,1
1.0,1
0.97,1
0.995,1
0.995,1
1.0,1
0.0,0
0.225,0
0.5,0
0.6,0
0.48,0
0.33,0
0.55,0
0.165,0
0.155,0
0.98,1
0.985,1
0.705,1
0.985,1
0.995,1
0.99,1
0.975,1
0.925,1
1.0,1
0.995,1
1.0,1
0.85,1
1.0,1
1.0,1
0.96,1
0.925,1
1.0,1
0.975,1
0.99,1
1.0,1
0.985,1
0.755,1
1.0,1
1.0,1
0.92,1
0.99,1
0.705,1
1.0,1
1.0,1
1.0,1
0.96,1
0.97,1
0.975,1
0.955,1
1.0,1
1.0,1
0.92,1
0.985,1
1.0,1
0.995,1
0.985,1
0.7,1
0.98,1
1.0,1
1.0,1
1.0,1
0.95,1
0.995,1
0.99,1
1.0,1
0.76,1
0.96,1
0.97,1
0.97,1
0.985,1
1.0,1
0.92,1
0.985,1
0.99,1
0.96,1
1.0,1
0.985,1
0.99,1
0.995,1
0.88,1
0.99,1
0.995,1
1.0,1
0.99,1
0.98,1
1.0,1
1.0,1
1.0,1
0.995,1
0.995,1
1.0,1
0.99,1
1.0,1
0.99,1
0.955,1
1.0,1
0.995,1
0.16,0
0.485,0
0.24,0
0.5,0
0.835,0
0.495,0
0.49,0
0.275,0
0.75,0
1.0,1
0.27,1
0.985,1
0.995,1
0.975,1
0.99,1
1.0,1
1.0,1
0.985,1
0.905,1
1.0,1
0.99,1
1.0,1
0.69,1
0.995,1
1.0,1
0.93,1
0.99,1
1.0,1
0.74,1
1.0,1
0.975,1
0.99,1
0.98,1
1.0,1
0.995,1
0.95,1
1.0,1
0.995,1
0.995,1
0.98,1
0.945,1
0.975,1
1.0,1
0.99,1
0.955,1
0.98,1
0.89,1
0.96,1
0.985,1
1.0,1
0.99,1
1.0,1
0.415,1
0.975,1
0.365,1
0.995,1
0.98,1
1.0,1
0.925,1
0.885,1
0.985,1
1.0,1
1.0,1
0.345,1
0.79,1
0.985,1
0.45,1
0.96,1
0.91,1
0.99,1
0.815,1
1.0,1
0.995,1
0.92,1
0.97,1
0.995,1
0.905,1
0.99,1
0.9,1
0.985,1
0.98,1
0.985,1
1.0,1
0.92,1
1.0,1
0.955,1
1.0,1
0.58,1
0.975,1
0.92,1
0.63,0
0.235,0
0.335,0
0.135,0
0.715,0
0.67,0
0.835,0
0.385,0
0.515,0
0.22,0
0.965,1
1.0,1
0.94,1
0.96,1
0.99,1
0.995,1
0.975,1
0.925,1
0.92,1
0.995,1
0.955,1
0.995,1
0.865,1
0.945,1
0.995,1
0.945,1
0.895,1
0.985,1
0.88,1
0.9,1
0.985,1
1.0,1
0.78,1
0.975,1
0.99,1
1.0,1
0.995,1
0.975,1
0.995,1
0.98,1
0.96,1
0.98,1
1.0,1
0.99,1
0.99,1
1.0,1
1.0,1
0.995,1
1.0,1
0.805,1
1.0,1
0.945,1
1.0,1
0.84,1
1.0,1
0.815,1
1.0,1
1.0,1
1.0,1
0.96,1
0.975,1
1.0,1
0.98,1
1.0,1
0.955,1
1.0,1
0.995,1
0.98,1
0.99,1
1.0,1
1.0,1
0.985,1
0.995,1
0.935,1
0.965,1
0.995,1
1.0,1
0.905,1
0.97,1
0.995,1
0.995,1
0.965,1
0.57,1
0.995,1
0.78,1
0.99,1
0.805,1
0.965,1
0.995,1
1.0,1
0.99,1
0.435,0
0.925,0
0.25,0
0.515,0
0.885,0
0.695,0
0.32,0
0.315,0
0.025,0
0.925,1
1.0,1
0.965,1
1.0,1
1.0,1
0.98,1
1.0,1
0.95,1
0.97,1
0.97,1
0.965,1
0.835,1
0.92,1
1.0,1
1.0,1
0.9,1
0.95,1
0.86,1
1.0,1
0.915,1
0.995,1
0.99,1
1.0,1
0.875,1
0.995,1
0.995,1
1.0,1
0.98,1
0.995,1
0.995,1
0.95,1
0.995,1
0.92,1
0.875,1
1.0,1
0.915,1
0.72,1
0.9,1
0.955,1
0.99,1
1.0,1
1.0,1
1.0,1
1.0,1
0.965,1
1.0,1
0.955,1
0.94,1
1.0,1
1.0,1
0.99,1
0.94,1
0.95,1
1.0,1
0.985,1
0.965,1
0.93,1
1.0,1
1.0,1
1.0,1
1.0,1
0.885,1
0.795,1
0.99,1
0.855,1
0.76,1
0.635,1
1.0,1
1.0,1
0.995,1
0.99,1
0.92,1
0.995,1
1.0,1
1.0,1
0.96,1
1.0,1
1.0,1
0.995,1
0.865,1
0.935,1
0.52,0
0.15,0
0.9,0
0.33,0
0.56,0
0.81,0
0.435,0
0.385,0
0.94,0
0.94,1
0.985,1
1.0,1
0.925,1
0.995,1
0.945,1
0.995,1
0.935,1
1.0,1
1.0,1
1.0,1
0.945,1
1.0,1
0.995,1
0.995,1
0.8,1
1.0,1
0.995,1
0.995,1
