scores,class
0.985,1
0.935,1
1.0,1
0.99,1
0.99,1
0.985,1
0.96,1
0.995,1
0.96,1
0.995,1
0.845,1
1.0,1
0.99,1
0.91,1
0.89,1
0.605,1
0.955,1
1.0,1
0.995,1
0.87,1
0.925,1
0.715,1
0.965,1
1.0,1
1.0,1
1.0,1
0.99,1
0.92,1
0.93,1
0.995,1
0.995,1
1.0,1
0.735,1
0.925,1
0.99,1
0.99,1
0.865,1
0.845,1
0.985,1
0.355,1
1.0,1
0.995,1
0.81,1
0.905,1
1.0,1
0.95,1
0.725,1
1.0,1
0.94,1
0.84,1
0.98,1
0.965,1
1.0,1
0.985,1
0.99,1
1.0,1
0.995,1
0.785,1
0.995,1
0.625,1
0.875,1
0.745,1
0.94,1
0.71,1
0.585,0
0.48,0
0.43,0
0.15,0
0.08,0
0.095,0
0.565,0
0.015,0
0.105,0
0.26,0
0.66,0
0.625,0
0.03,0
0.825,0
0.055,0
0.18,0
0.37,0
0.315,0
0.32,0
0.59,0
0.265,0
0.405,0
0.375,0
0.17,0
0.075,0
0.175,0
0.485,0
0.995,1
0.975,1
0.945,1
0.99,1
1.0,1
1.0,1
0.905,1
1.0,1
0.925,1
0.845,1
0.93,1
0.955,1
0.99,1
1.0,1
1.0,1
0.965,1
0.985,1
0.99,1
0.97,1
0.99,1
0.965,1
1.0,1
0.79,1
1.0,1
0.995,1
0.85,1
0.135,1
0.98,1
1.0,1
1.0,1
0.915,1
1.0,1
0.99,1
0.97,1
0.975,1
0.935,1
0.18,1
0.99,1
0.73,1
0.85,1
0.135,1
1.0,1
0.925,1
0.86,1
0.985,1
1.0,1
0.975,1
1.0,1
0.345,1
0.995,1
0.87,1
0.025,1
0.12,1
0.86,1
0.985,1
0.985,1
0.995,1
0.98,1
1.0,1
1.0,1
0.625,1
0.97,1
0.995,1
0.85,1
0.18,0
0.13,0
0.18,0
0.09,0
0.12,0
0.295,0
0.835,0
0.19,0
0.58,0
0.01,0
0.085,0
0.07,0
0.275,0
0.62,0
0.925,0
0.005,0
0.135,0
0.385,0
0.09,0
0.075,0
0.415,0
0.005,0
0.085,0
0.585,0
0.135,0
0.005,0
0.965,0
0.995,1
0.99,1
0.99,1
0.985,1
1.0,1
0.96,1
0.98,1
0.85,1
0.995,1
1.0,1
0.945,1
0.975,1
0.875,1
0.86,1
1.0,1
1.0,1
0.55,1
0.995,1
0.975,1
1.0,1
1.0,1
0.94,1
0.98,1
0.99,1
0.92,1
0.88,1
0.94,1
0.435,1
0.975,1
0.935,1
1.0,1
0.995,1
0.95,1
0.86,1
0.91,1
0.96,1
0.965,1
0.955,1
0.99,1
0.515,1
0.995,1
0.985,1
1.0,1
1.0,1
0.795,1
0.99,1
0.845,1
0.995,1
0.99,1
0.94,1
0.655,1
0.995,1
1.0,1
0.96,1
0.96,1
0.99,1
0.955,1
0.955,1
1.0,1
0.995,1
1.0,1
0.975,1
0.64,1
1.0,1
0.945,0
0.39,0
0.035,0
0.04,0
0.125,0
0.235,0
0.125,0
0.725,0
0.22,0
0.03,0
0.205,0
0.585,0
0.335,0
0.66,0
0.905,0
0.425,0
0.11,0
0.59,0
0.65,0
0.06,0
0.305,0
0.22,0
0.015,0
0.19,0
0.045,0
0.27,0
0.0,0
0.985,1
1.0,1
0.995,1
0.95,1
0.895,1
0.995,1
0.935,1
0.48,1
0.98,1
0.985,1
0.945,1
0.99,1
1.0,1
0.995,1
0.725,1
0.91,1
1.0,1
0.765,1
0.99,1
0.99,1
0.99,1
0.585,1
1.0,1
0.98,1
1.0,1
0.99,1
0.95,1
1.0,1
0.715,1
0.98,1
0.935,1
0.795,1
0.7,1
0.98,1
1.0,1
0.905,1
0.975,1
0.97,1
1.0,1
1.0,1
0.875,1
0.89,1
0.995,1
1.0,1
0.855,1
0.995,1
0.99,1
0.995,1
0.985,1
0.995,1
0.985,1
1.0,1
0.975,1
0.995,1
0.56,1
0.97,1
0.99,1
0.995,1
1.0,1
0.985,1
0.995,1
0.99,1
0.845,1
0.995,1
0.045,0
0.195,0
0.025,0
0.445,0
0.275,0
0.01,0
0.05,0
0.49,0
0.665,0
0.405,0
0.185,0
0.48,0
0.185,0
0.035,0
0.065,0
0.545,0
0.465,0
0.64,0
0.0,0
0.15,0
0.21,0
0.56,0
0.2,0
0.07,0
0.215,0
0.15,0
0.195,0
0.785,1
0.995,1
0.975,1
0.59,1
0.99,1
1.0,1
0.96,1
1.0,1
0.925,1
1.0,1
0.88,1
0.925,1
0.945,1
0.835,1
0.95,1
0.95,1
0.98,1
0.84,1
1.0,1
0.98,1
1.0,1
0.985,1
1.0,1
0.595,1
0.94,1
0.99,1
0.99,1
0.97,1
0.955,1
0.975,1
0.85,1
0.995,1
0.965,1
0.745,1
0.945,1
0.975,1
0.815,1
0.915,1
0.68,1
1.0,1
0.985,1
0.995,1
0.975,1
0.695,1
0.045,1
0.335,1
0.95,1
0.925,1
0.965,1
0.975,1
1.0,1
0.99,1
0.965,1
0.96,1
0.34,1
0.745,1
0.6,1
0.98,1
0.965,1
0.995,1
0.525,1
0.99,1
1.0,1
0.105,0
0.235,0
0.63,0
0.465,0
0.54,0
0.24,0
0.44,0
0.11,0
0.0,0
0.13,0
0.205,0
0.015,0
0.025,0
0.16,0
0.0,0
0.325,0
0.065,0
0.075,0
0.11,0
0.155,0
0.195,0
0.235,0
0.56,0
0.06,0
0.155,0
0.225,0
0.31,0
0.04,0
0.985,1
0.99,1
0.62,1
0.985,1
1.0,1
0.99,1
0.93,1
0.915,1
0.965,1
1.0,1
0.435,1
1.0,1
1.0,1
0.975,1
1.0,1
0.93,1
0.99,1
0.91,1
0.995,1
0.99,1
0.985,1
0.895,1
0.585,1
0.94,1
0.98,1
0.97,1
0.76,1
0.955,1
0.985,1
0.985,1
0.335,1
