scores,class
0.44,1
0.7,1
0.17,1
0.28,1
0.715,1
0.035,0
0.0,0
0.015,0
0.0,0
0.0,0
0.005,0
0.0,0
0.035,0
0.0,0
0.0,0
0.01,0
0.005,0
0.0,0
0.0,0
0.005,0
0.04,0
0.01,0
0.0,0
0.02,0
0.0,0
0.025,0
0.005,0
0.03,0
0.01,0
0.0,0
0.055,0
0.05,0
0.11,0
0.055,0
0.02,0
0.005,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.06,0
0.005,0
0.0,0
0.01,0
0.03,0
0.0,0
0.185,0
0.0,0
0.0,0
0.05,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.005,0
0.005,0
0.015,0
0.0,0
0.0,0
0.0,0
0.0,0
0.015,0
0.0,0
0.0,0
0.0,0
0.105,0
0.01,0
0.03,0
0.155,0
0.0,0
0.09,0
0.015,0
0.0,0
0.015,0
0.005,0
0.005,0
0.005,0
0.05,0
0.01,0
0.265,0
0.0,0
0.02,0
0.0,0
0.0,0
0.0,0
0.16,1
0.3,1
0.25,1
0.2,1
0.385,1
0.0,0
0.0,0
0.015,0
0.3,0
0.005,0
0.0,0
0.005,0
0.02,0
0.02,0
0.01,0
0.04,0
0.0,0
0.005,0
0.01,0
0.0,0
0.015,0
0.025,0
0.0,0
0.01,0
0.005,0
0.0,0
0.0,0
0.03,0
0.0,0
0.0,0
0.01,0
0.0,0
0.005,0
0.0,0
0.05,0
0.03,0
0.01,0
0.035,0
0.01,0
0.0,0
0.005,0
0.025,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.015,0
0.04,0
0.0,0
0.0,0
0.0,0
0.0,0
0.065,0
0.0,0
0.0,0
0.005,0
0.015,0
0.295,0
0.01,0
0.0,0
0.015,0
0.0,0
0.13,0
0.0,0
0.06,0
0.005,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.01,0
0.265,0
0.015,0
0.0,0
0.055,0
0.0,0
0.005,0
0.0,0
0.075,0
0.0,0
0.08,0
0.0,0
0.01,0
0.0,0
0.0,0
0.0,0
0.02,0
0.005,0
0.805,1
0.315,1
0.635,1
0.36,1
0.47,1
0.005,0
0.04,0
0.07,0
0.005,0
0.0,0
0.0,0
0.02,0
0.02,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.02,0
0.0,0
0.0,0
0.05,0
0.005,0
0.0,0
0.03,0
0.0,0
0.005,0
0.175,0
0.14,0
0.03,0
0.005,0
0.015,0
0.0,0
0.255,0
0.0,0
0.035,0
0.015,0
0.0,0
0.0,0
0.02,0
0.0,0
0.0,0
0.22,0
0.005,0
0.005,0
0.02,0
0.055,0
0.005,0
0.0,0
0.095,0
0.0,0
0.0,0
0.01,0
0.0,0
0.01,0
0.0,0
0.0,0
0.0,0
0.0,0
0.07,0
0.02,0
0.0,0
0.06,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.02,0
0.025,0
0.0,0
0.0,0
0.05,0
0.065,0
0.0,0
0.41,0
0.105,0
0.0,0
0.09,0
0.015,0
0.0,0
0.04,0
0.025,0
0.03,0
0.0,0
0.065,0
0.0,0
0.0,0
0.0,0
0.45,1
0.15,1
0.285,1
0.74,1
0.655,1
0.11,0
0.03,0
0.0,0
0.025,0
0.005,0
0.025,0
0.005,0
0.0,0
0.02,0
0.035,0
0.015,0
0.01,0
0.135,0
0.0,0
0.05,0
0.005,0
0.015,0
0.005,0
0.0,0
0.0,0
0.04,0
0.05,0
0.01,0
0.01,0
0.02,0
0.01,0
0.025,0
0.025,0
0.0,0
0.0,0
0.105,0
0.0,0
0.23,0
0.01,0
0.0,0
0.035,0
0.01,0
0.005,0
0.005,0
0.26,0
0.11,0
0.1,0
0.0,0
0.03,0
0.0,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.015,0
0.025,0
0.0,0
0.0,0
0.015,0
0.0,0
0.0,0
0.585,0
0.085,0
0.015,0
0.04,0
0.01,0
0.0,0
0.015,0
0.035,0
0.0,0
0.005,0
0.0,0
0.01,0
0.0,0
0.0,0
0.0,0
0.0,0
