scores,class
1.0,1
1.0,1
0.715,1
0.97,1
1.0,1
0.995,1
0.97,1
0.985,1
0.92,1
1.0,1
0.975,1
1.0,1
0.965,1
1.0,1
1.0,1
1.0,1
0.9,1
0.95,1
1.0,1
0.99,1
1.0,1
0.965,1
0.995,1
0.995,1
0.995,1
0.995,1
0.995,1
0.975,1
1.0,1
0.985,1
1.0,1
1.0,1
0.98,1
0.985,1
1.0,1
0.995,1
1.0,1
0.215,1
1.0,1
0.98,1
1.0,1
0.995,1
0.995,1
1.0,1
0.995,1
1.0,1
0.995,1
1.0,1
0.995,1
1.0,1
0.82,1
1.0,1
1.0,1
1.0,1
0.985,1
1.0,1
0.995,1
0.99,1
0.995,1
0.97,1
0.98,1
1.0,1
0.995,1
0.985,1
1.0,1
0.975,1
1.0,1
0.985,1
0.92,1
0.99,1
0.955,1
0.54,1
1.0,1
1.0,1
0.995,1
0.995,1
0.9,1
0.99,1
0.99,1
0.995,1
0.985,1
1.0,1
0.435,0
0.465,0
0.4,0
0.465,0
0.455,0
0.405,0
0.81,0
0.105,0
0.14,0
1.0,1
1.0,1
0.96,1
0.98,1
1.0,1
0.785,1
0.55,1
0.995,1
0.84,1
1.0,1
0.395,1
1.0,1
1.0,1
0.86,1
0.93,1
0.945,1
1.0,1
0.995,1
0.965,1
1.0,1
0.78,1
0.575,1
0.83,1
0.98,1
0.995,1
0.98,1
1.0,1
0.995,1
1.0,1
0.995,1
0.85,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99,1
0.995,1
0.925,1
1.0,1
1.0,1
0.995,1
0.995,1
0.975,1
0.965,1
0.765,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.95,1
0.995,1
1.0,1
0.995,1
1.0,1
0.905,1
1.0,1
0.875,1
0.995,1
0.885,1
1.0,1
0.995,1
0.995,1
0.925,1
1.0,1
0.93,1
0.98,1
1.0,1
1.0,1
0.99,1
1.0,1
0.955,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.87,1
1.0,1
0.635,0
0.665,0
0.295,0
0.26,0
0.07,0
0.8,0
0.555,0
0.245,0
0.63,0
0.855,1
0.985,1
0.955,1
0.97,1
0.835,1
0.97,1
0.92,1
1.0,1
0.95,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99,1
0.98,1
0.93,1
0.935,1
1.0,1
0.985,1
1.0,1
1.0,1
0.995,1
1.0,1
0.995,1
1.0,1
0.925,1
0.98,1
0.995,1
0.995,1
1.0,1
1.0,1
1.0,1
0.92,1
0.985,1
1.0,1
0.97,1
1.0,1
1.0,1
0.91,1
0.99,1
0.995,1
0.995,1
0.99,1
0.66,1
0.99,1
1.0,1
0.91,1
1.0,1
0.975,1
0.98,1
1.0,1
0.995,1
0.99,1
1.0,1
1.0,1
1.0,1
0.985,1
0.995,1
1.0,1
1.0,1
1.0,1
0.925,1
0.97,1
1.0,1
0.995,1
1.0,1
1.0,1
1.0,1
0.98,1
0.965,1
0.995,1
1.0,1
0.99,1
0.89,1
0.905,1
0.735,1
0.98,1
0.96,1
0.99,1
0.995,1
0.995,1
1.0,1
0.755,0
0.755,0
0.34,0
0.025,0
0.445,0
0.89,0
0.765,0
0.105,0
0.44,0
0.995,1
0.975,1
1.0,1
0.98,1
1.0,1
1.0,1
0.995,1
0.945,1
0.97,1
0.99,1
0.99,1
1.0,1
1.0,1
1.0,1
0.985,1
0.98,1
1.0,1
1.0,1
0.95,1
0.98,1
1.0,1
0.965,1
1.0,1
0.98,1
0.88,1
1.0,1
1.0,1
1.0,1
0.995,1
0.98,1
0.9,1
0.98,1
0.98,1
1.0,1
1.0,1
0.89,1
1.0,1
0.99,1
1.0,1
0.955,1
1.0,1
0.99,1
1.0,1
0.995,1
0.985,1
1.0,1
0.995,1
0.49,1
0.98,1
0.98,1
0.72,1
1.0,1
0.99,1
0.985,1
0.975,1
1.0,1
0.995,1
1.0,1
1.0,1
0.995,1
0.995,1
0.8,1
1.0,1
1.0,1
1.0,1
1.0,1
0.985,1
1.0,1
0.985,1
0.975,1
0.98,1
0.99,1
1.0,1
1.0,1
0.99,1
0.985,1
1.0,1
1.0,1
1.0,1
0.995,1
1.0,1
1.0,1
0.31,0
0.23,0
0.63,0
0.855,0
0.365,0
0.815,0
0.675,0
0.26,0
0.635,0
1.0,1
0.99,1
1.0,1
0.965,1
0.995,1
0.94,1
0.2,1
0.955,1
1.0,1
1.0,1
1.0,1
1.0,1
0.905,1
0.995,1
0.865,1
1.0,1
0.93,1
0.945,1
0.955,1
0.98,1
0.905,1
1.0,1
0.99,1
0.99,1
0.945,1
1.0,1
0.99,1
1.0,1
1.0,1
0.975,1
0.975,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.865,1
0.92,1
0.92,1
0.945,1
1.0,1
0.84,1
1.0,1
0.985,1
0.995,1
1.0,1
0.99,1
0.825,1
1.0,1
0.885,1
1.0,1
1.0,1
0.975,1
0.32,1
0.995,1
0.98,1
0.89,1
0.99,1
0.955,1
1.0,1
0.96,1
0.955,1
0.675,1
0.995,1
0.895,1
0.97,1
1.0,1
1.0,1
1.0,1
1.0,1
0.885,1
0.245,1
1.0,1
1.0,1
0.945,1
1.0,1
0.96,1
0.895,1
0.995,1
0.855,1
1.0,1
1.0,1
0.32,0
0.135,0
0.655,0
0.53,0
0.17,0
0.175,0
0.595,0
0.635,0
0.0,0
0.995,1
0.995,1
0.855,1
1.0,1
0.98,1
0.985,1
1.0,1
0.865,1
0.975,1
1.0,1
1.0,1
0.97,1
0.26,1
1.0,1
0.935,1
0.995,1
0.95,1
0.92,1
1.0,1
1.0,1
0.995,1
0.94,1
1.0,1
1.0,1
1.0,1
0.915,1
1.0,1
0.93,1
0.99,1
1.0,1
0.98,1
0.935,1
1.0,1
1.0,1
0.965,1
1.0,1
0.98,1
1.0,1
0.995,1
0.97,1
0.96,1
1.0,1
1.0,1
0.995,1
0.94,1
0.625,1
0.98,1
1.0,1
0.995,1
0.995,1
1.0,1
1.0,1
0.83,1
0.995,1
0.98,1
1.0,1
1.0,1
0.6,1
0.995,1
1.0,1
1.0,1
1.0,1
1.0,1
0.96,1
0.91,1
0.995,1
0.995,1
1.0,1
1.0,1
0.995,1
1.0,1
1.0,1
0.98,1
0.805,1
0.95,1
0.995,1
1.0,1
1.0,1
1.0,1
1.0,1
0.96,1
0.205,0
0.38,0
0.025,0
0.085,0
0.0,0
0.255,0
0.19,0
0.045,0
0.34,0
0.605,0
0.975,1
0.995,1
0.995,1
1.0,1
0.995,1
1.0,1
1.0,1
0.99,1
1.0,1
0.995,1
1.0,1
0.99,1
0.995,1
0.935,1
1.0,1
0.99,1
0.995,1
1.0,1
0.99,1
1.0,1
0.965,1
1.0,1
0.995,1
0.98,1
0.94,1
0.99,1
0.985,1
0.995,1
0.135,1
1.0,1
0.98,1
0.945,1
0.935,1
0.995,1
0.985,1
0.995,1
1.0,1
1.0,1
0.995,1
1.0,1
0.945,1
0.97,1
1.0,1
0.945,1
1.0,1
1.0,1
0.995,1
0.99,1
0.735,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99,1
0.805,1
1.0,1
0.98,1
0.955,1
0.98,1
0.975,1
0.99,1
0.99,1
0.965,1
0.975,1
1.0,1
0.99,1
0.995,1
0.995,1
0.97,1
0.985,1
0.995,1
0.965,1
1.0,1
0.97,1
0.985,1
1.0,1
0.985,1
1.0,1
1.0,1
0.94,1
1.0,1
0.0,0
0.04,0
0.63,0
0.0,0
0.55,0
0.21,0
0.09,0
0.395,0
0.21,0
0.99,1
1.0,1
0.995,1
0.835,1
1.0,1
1.0,1
1.0,1
0.995,1
1.0,1
0.99,1
1.0,1
1.0,1
0.9,1
1.0,1
1.0,1
1.0,1
0.995,1
0.995,1
0.94,1
0.845,1
0.99,1
1.0,1
1.0,1
0.925,1
0.98,1
0.99,1
1.0,1
1.0,1
1.0,1
1.0,1
0.98,1
1.0,1
0.935,1
0.87,1
0.95,1
1.0,1
0.965,1
0.98,1
1.0,1
0.97,1
0.995,1
0.955,1
0.995,1
1.0,1
0.995,1
1.0,1
0.925,1
1.0,1
1.0,1
0.71,1
0.535,1
0.99,1
1.0,1
1.0,1
0.995,1
1.0,1
0.88,1
1.0,1
0.995,1
1.0,1
0.995,1
0.96,1
0.99,1
1.0,1
0.995,1
0.965,1
1.0,1
0.955,1
1.0,1
0.89,1
1.0,1
1.0,1
0.97,1
0.995,1
1.0,1
1.0,1
0.995,1
1.0,1
1.0,1
0.925,1
0.995,1
0.94,0
0.43,0
0.525,0
0.465,0
0.485,0
0.605,0
0.115,0
0.99,0
0.045,0
1.0,1
0.915,1
0.75,1
0.99,1
0.835,1
0.985,1
1.0,1
0.995,1
1.0,1
1.0,1
0.94,1
0.97,1
0.99,1
0.995,1
1.0,1
0.99,1
1.0,1
0.94,1
1.0,1
0.995,1
1.0,1
0.995,1
0.935,1
0.975,1
0.925,1
1.0,1
1.0,1
0.95,1
1.0,1
1.0,1
0.98,1
0.99,1
0.505,1
1.0,1
0.655,1
0.865,1
1.0,1
1.0,1
1.0,1
0.975,1
0.99,1
1.0,1
0.83,1
1.0,1
1.0,1
1.0,1
0.98,1
0.96,1
1.0,1
1.0,1
1.0,1
0.935,1
1.0,1
0.94,1
0.995,1
0.995,1
1.0,1
1.0,1
0.93,1
0.97,1
0.915,1
1.0,1
0.87,1
0.995,1
0.995,1
0.995,1
0.995,1
0.485,1
0.975,1
1.0,1
0.985,1
0.815,1
1.0,1
0.99,1
1.0,1
0.98,1
1.0,1
1.0,1
1.0,1
0.625,1
0.985,1
0.25,0
0.265,0
0.26,0
0.145,0
0.955,0
0.51,0
0.45,0
0.365,0
0.445,0
0.995,1
1.0,1
1.0,1
0.99,1
0.99,1
0.995,1
0.99,1
0.955,1
1.0,1
0.995,1
1.0,1
1.0,1
0.97,1
1.0,1
0.98,1
0.975,1
1.0,1
1.0,1
1.0,1
0.835,1
0.995,1
1.0,1
1.0,1
0.99,1
0.965,1
0.985,1
1.0,1
1.0,1
1.0,1
0.925,1
0.995,1
0.985,1
0.985,1
1.0,1
0.965,1
1.0,1
1.0,1
0.835,1
1.0,1
1.0,1
0.85,1
1.0,1
0.925,1
0.985,1
0.95,1
0.975,1
0.995,1
0.985,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.93,1
0.955,1
1.0,1
0.96,1
1.0,1
1.0,1
0.68,1
0.965,1
0.99,1
0.63,1
1.0,1
1.0,1
1.0,1
0.885,1
0.995,1
0.975,1
0.975,1
1.0,1
0.465,1
0.95,1
1.0,1
0.995,1
0.995,1
0.995,1
0.995,1
0.995,1
0.995,1
0.415,0
0.45,0
0.11,0
0.37,0
0.0,0
0.325,0
0.215,0
0.205,0
0.08,0
