scores,class
0.88,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.96,1
1.0,1
0.98,1
1.0,1
0.885,1
0.995,1
1.0,1
1.0,1
0.98,1
1.0,1
1.0,1
0.94,1
0.995,1
1.0,1
1.0,1
1.0,1
1.0,1
0.84,1
1.0,1
0.485,1
1.0,1
0.995,1
1.0,1
1.0,1
1.0,1
0.855,1
1.0,1
0.695,1
1.0,1
0.975,1
0.99,1
1.0,1
1.0,1
0.995,1
0.995,1
0.865,1
1.0,1
1.0,1
1.0,1
1.0,1
0.995,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.835,1
1.0,1
0.88,1
0.995,1
0.88,1
1.0,1
0.965,1
1.0,1
1.0,1
1.0,1
0.995,1
1.0,1
1.0,1
0.99,1
0.975,1
0.99,1
1.0,1
1.0,1
0.99,1
0.985,1
1.0,1
0.955,1
0.985,1
0.995,1
1.0,1
0.99,1
1.0,1
1.0,1
0.985,1
0.995,1
0.675,0
0.28,0
0.03,0
0.005,0
0.145,0
0.28,0
0.565,0
0.895,0
0.355,0
0.45,1
1.0,1
1.0,1
0.995,1
1.0,1
0.995,1
1.0,1
0.97,1
1.0,1
0.995,1
1.0,1
0.97,1
0.635,1
0.995,1
0.985,1
0.67,1
0.95,1
0.98,1
0.98,1
0.975,1
1.0,1
0.955,1
0.99,1
0.995,1
1.0,1
0.995,1
1.0,1
1.0,1
0.98,1
1.0,1
1.0,1
0.95,1
1.0,1
1.0,1
0.945,1
1.0,1
0.945,1
0.99,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99,1
1.0,1
1.0,1
0.64,1
1.0,1
1.0,1
0.96,1
0.69,1
0.995,1
0.98,1
0.995,1
1.0,1
0.98,1
1.0,1
0.885,1
1.0,1
0.41,1
1.0,1
0.97,1
1.0,1
0.99,1
0.895,1
1.0,1
0.86,1
1.0,1
0.995,1
0.995,1
0.965,1
0.94,1
0.99,1
0.93,1
0.74,1
1.0,1
0.965,1
0.99,1
0.98,1
0.97,1
0.98,1
0.12,1
0.96,1
0.39,0
0.035,0
0.365,0
0.425,0
0.42,0
0.67,0
0.35,0
0.36,0
0.305,0
1.0,1
0.995,1
0.89,1
0.99,1
0.985,1
0.995,1
1.0,1
0.995,1
0.865,1
1.0,1
0.98,1
1.0,1
1.0,1
1.0,1
1.0,1
0.93,1
0.8,1
0.4,1
0.91,1
1.0,1
0.995,1
0.99,1
1.0,1
0.705,1
1.0,1
1.0,1
0.99,1
0.85,1
1.0,1
0.825,1
1.0,1
1.0,1
1.0,1
1.0,1
0.995,1
1.0,1
0.365,1
0.98,1
0.985,1
0.885,1
1.0,1
0.885,1
0.995,1
0.99,1
0.995,1
0.99,1
1.0,1
0.925,1
1.0,1
1.0,1
1.0,1
0.945,1
0.8,1
1.0,1
0.94,1
1.0,1
1.0,1
1.0,1
0.79,1
1.0,1
1.0,1
0.98,1
0.99,1
1.0,1
0.935,1
0.965,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.97,1
0.995,1
1.0,1
0.955,1
1.0,1
1.0,1
1.0,1
0.995,1
0.725,1
1.0,1
0.205,0
0.275,0
0.33,0
0.625,0
0.255,0
0.01,0
0.17,0
0.15,0
0.765,0
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.94,1
0.985,1
0.96,1
0.9,1
1.0,1
1.0,1
0.995,1
0.995,1
1.0,1
1.0,1
0.995,1
0.99,1
1.0,1
0.955,1
1.0,1
0.985,1
0.995,1
1.0,1
0.98,1
0.98,1
0.91,1
1.0,1
0.885,1
1.0,1
0.995,1
1.0,1
1.0,1
1.0,1
1.0,1
0.825,1
1.0,1
0.995,1
0.88,1
1.0,1
1.0,1
1.0,1
0.94,1
0.995,1
0.615,1
1.0,1
0.98,1
0.98,1
0.63,1
0.995,1
0.98,1
1.0,1
1.0,1
0.955,1
0.995,1
0.995,1
1.0,1
0.92,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.955,1
0.915,1
1.0,1
0.905,1
0.94,1
1.0,1
0.995,1
0.94,1
1.0,1
0.995,1
0.995,1
0.88,1
1.0,1
1.0,1
0.94,1
1.0,1
0.99,1
1.0,1
0.965,1
