scores,class
0.365,1
1.0,1
0.96,1
0.82,1
0.79,1
0.87,1
0.985,1
0.96,1
0.91,1
0.91,1
0.955,1
0.935,1
0.995,1
0.84,1
0.995,1
0.92,1
0.825,1
0.96,1
0.92,1
0.225,1
0.895,1
1.0,1
0.985,1
0.985,1
0.985,1
0.98,1
0.79,1
0.755,1
0.915,1
0.98,1
0.915,1
0.905,1
0.985,1
0.655,1
0.76,1
0.995,1
0.995,1
0.935,1
1.0,1
0.72,1
1.0,1
0.995,1
0.985,1
0.98,1
0.315,1
0.8,1
0.125,0
0.06,0
0.0,0
0.07,0
0.515,0
0.215,0
0.2,0
0.08,0
0.025,0
0.06,0
0.075,0
0.0,0
0.04,0
0.055,0
0.015,0
0.895,0
0.03,0
0.295,0
0.175,0
0.0,0
0.035,0
0.06,0
0.035,0
0.27,0
0.005,0
0.075,0
0.445,0
0.295,0
0.235,0
0.04,0
0.405,0
0.28,0
0.02,0
0.005,0
0.14,0
0.09,0
0.075,0
0.0,0
0.105,0
0.08,0
0.19,0
0.08,0
0.005,0
0.15,0
0.06,0
1.0,1
0.695,1
1.0,1
0.815,1
0.97,1
0.82,1
0.89,1
1.0,1
0.91,1
0.91,1
0.965,1
0.705,1
0.445,1
0.57,1
1.0,1
0.94,1
0.995,1
0.685,1
0.99,1
0.995,1
0.95,1
0.995,1
0.93,1
0.91,1
0.755,1
0.48,1
0.965,1
0.95,1
0.695,1
0.82,1
0.345,1
0.99,1
0.985,1
0.37,1
0.985,1
0.96,1
0.07,1
0.935,1
0.87,1
1.0,1
0.995,1
0.52,1
0.93,1
0.99,1
1.0,1
1.0,1
0.06,0
0.04,0
0.035,0
0.39,0
0.26,0
0.245,0
0.235,0
0.03,0
0.005,0
0.45,0
0.31,0
0.05,0
0.045,0
0.055,0
0.385,0
0.195,0
0.02,0
0.0,0
0.005,0
0.17,0
0.33,0
0.04,0
0.025,0
0.02,0
0.265,0
0.025,0
0.0,0
0.08,0
0.17,0
0.055,0
0.005,0
0.23,0
0.195,0
0.42,0
0.125,0
0.11,0
0.19,0
0.01,0
0.225,0
0.08,0
0.045,0
0.0,0
0.15,0
0.04,0
0.14,0
0.975,1
0.925,1
0.885,1
0.97,1
0.99,1
0.625,1
0.65,1
1.0,1
0.97,1
0.88,1
0.64,1
0.915,1
0.06,1
0.87,1
1.0,1
0.91,1
0.935,1
0.91,1
0.995,1
0.89,1
0.975,1
0.92,1
0.925,1
0.97,1
0.54,1
0.985,1
0.55,1
0.25,1
0.905,1
0.88,1
1.0,1
0.96,1
0.98,1
0.94,1
0.935,1
0.99,1
1.0,1
0.935,1
0.95,1
