scores,class
0.01,1
0.13,1
0.585,1
0.335,1
0.4,1
0.205,0
0.005,0
0.035,0
0.0,0
0.0,0
0.03,0
0.17,0
0.0,0
0.01,0
0.005,0
0.0,0
0.005,0
0.025,0
0.0,0
0.02,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.07,0
0.13,0
0.0,0
0.015,0
0.015,0
0.41,0
0.06,0
0.0,0
0.0,0
0.005,0
0.015,0
0.0,0
0.0,0
0.0,0
0.01,0
0.06,0
0.015,0
0.0,0
0.02,0
0.045,0
0.005,0
0.135,0
0.0,0
0.015,0
0.0,0
0.02,0
0.0,0
0.01,0
0.005,0
0.0,0
0.015,0
0.0,0
0.13,0
0.54,0
0.0,0
0.125,0
0.095,0
0.015,0
0.05,0
0.005,0
0.0,0
0.0,0
0.01,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.04,0
0.005,0
0.025,0
0.0,0
0.0,0
0.065,0
0.0,0
0.0,0
0.04,0
0.015,0
0.0,0
0.005,0
0.03,0
0.53,1
0.36,1
0.775,1
0.38,1
0.505,1
0.125,0
0.0,0
0.0,0
0.005,0
0.035,0
0.0,0
0.13,0
0.13,0
0.0,0
0.0,0
0.0,0
0.015,0
0.015,0
0.005,0
0.0,0
0.015,0
0.065,0
0.015,0
0.0,0
0.015,0
0.01,0
0.135,0
0.01,0
0.005,0
0.04,0
0.06,0
0.05,0
0.185,0
0.005,0
0.11,0
0.02,0
0.005,0
0.02,0
0.0,0
0.0,0
0.0,0
0.04,0
0.005,0
0.005,0
0.145,0
0.015,0
0.0,0
0.0,0
0.0,0
0.0,0
0.08,0
0.0,0
0.005,0
0.0,0
0.01,0
0.025,0
0.0,0
0.0,0
0.0,0
0.01,0
0.0,0
0.01,0
0.005,0
0.025,0
0.0,0
0.015,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.095,0
0.0,0
0.01,0
0.005,0
0.0,0
0.0,0
0.005,0
0.0,0
0.015,0
0.04,0
0.0,0
0.145,0
0.01,0
0.01,0
0.02,0
0.0,0
0.0,0
0.0,0
0.0,0
0.02,0
0.185,1
0.625,1
0.03,1
0.0,1
0.42,1
0.065,0
0.325,0
0.025,0
0.02,0
0.0,0
0.13,0
0.005,0
0.0,0
0.0,0
0.055,0
0.0,0
0.0,0
0.0,0
0.1,0
0.005,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.02,0
0.05,0
0.0,0
0.015,0
0.0,0
0.16,0
0.045,0
0.095,0
0.07,0
0.025,0
0.0,0
0.0,0
0.03,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.005,0
0.005,0
0.0,0
0.015,0
