scores,class
0.08,1
0.16,1
0.065,1
0.59,1
0.005,1
0.0,0
0.46,0
0.055,0
0.0,0
0.285,0
0.005,0
0.0,0
0.0,0
0.02,0
0.0,0
0.0,0
0.045,0
0.0,0
0.0,0
0.01,0
0.11,0
0.0,0
0.02,0
0.0,0
0.0,0
0.02,0
0.0,0
0.005,0
0.0,0
0.005,0
0.08,0
0.02,0
0.025,0
0.035,0
0.435,0
0.005,0
0.01,0
0.01,0
0.02,0
0.0,0
0.0,0
0.015,0
0.0,0
0.0,0
0.0,0
0.005,0
0.005,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.015,0
0.01,0
0.18,0
0.04,0
0.25,0
0.0,0
0.01,0
0.0,0
0.015,0
0.0,0
0.01,0
0.0,0
0.02,0
0.0,0
0.035,0
0.0,0
0.01,0
0.21,0
0.03,0
0.005,0
0.065,0
0.0,0
0.025,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.025,0
0.0,0
0.015,0
0.005,0
0.02,0
0.01,0
0.415,1
0.135,1
0.255,1
0.335,1
0.095,1
0.0,0
0.005,0
0.015,0
0.065,0
0.025,0
0.065,0
0.0,0
0.0,0
0.115,0
0.0,0
0.02,0
0.0,0
0.235,0
0.0,0
0.0,0
0.0,0
0.12,0
0.01,0
0.0,0
0.0,0
0.01,0
0.0,0
0.005,0
0.0,0
0.005,0
0.065,0
0.02,0
0.0,0
0.03,0
0.0,0
0.0,0
0.015,0
0.0,0
0.0,0
0.01,0
0.005,0
0.03,0
0.0,0
0.005,0
0.005,0
0.075,0
0.0,0
0.025,0
0.005,0
0.0,0
0.035,0
0.0,0
0.2,0
0.27,0
0.025,0
0.0,0
0.0,0
0.0,0
0.205,0
0.005,0
0.045,0
0.0,0
0.02,0
0.005,0
0.0,0
0.005,0
0.0,0
0.005,0
0.015,0
0.0,0
0.03,0
0.0,0
0.135,0
0.0,0
0.125,0
0.02,0
0.005,0
0.005,0
0.08,0
0.025,0
0.235,0
0.015,0
0.09,0
0.04,0
0.0,0
0.0,0
0.0,0
0.14,0
0.055,0
0.005,0
0.025,0
0.215,1
0.405,1
0.75,1
0.595,1
0.195,1
0.0,0
0.01,0
0.02,0
0.0,0
0.01,0
0.09,0
0.08,0
0.005,0
0.26,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.185,0
0.035,0
0.0,0
0.005,0
0.005,0
0.02,0
0.025,0
0.0,0
0.005,0
0.095,0
0.0,0
0.03,0
0.0,0
0.0,0
0.0,0
0.035,0
0.02,0
0.02,0
0.02,0
0.04,0
0.0,0
0.0,0
0.0,0
0.01,0
0.08,0
0.04,0
0.05,0
0.035,0
0.0,0
0.0,0
0.04,0
0.03,0
0.0,0
0.06,0
0.005,0
0.01,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.03,0
0.025,0
