scores,class
0.94,1
0.86,1
0.88,1
0.955,1
0.51,1
0.855,1
0.025,1
0.58,1
0.88,1
0.045,0
0.01,0
0.015,0
0.025,0
0.03,0
0.175,0
0.14,0
0.07,0
0.015,0
0.0,0
0.0,0
0.015,0
0.07,0
0.0,0
0.05,0
0.07,0
0.0,0
0.0,0
0.045,0
0.025,0
0.025,0
0.0,0
0.22,0
0.05,0
0.005,0
0.02,0
0.005,0
0.005,0
0.02,0
0.105,0
0.21,0
0.0,0
0.125,0
0.51,0
0.0,0
0.05,0
0.025,0
0.02,0
0.015,0
0.155,0
0.0,0
0.01,0
0.0,0
0.13,0
0.125,0
0.085,0
0.0,0
0.1,0
0.02,0
0.07,0
0.1,0
0.005,0
0.01,0
0.01,0
0.005,0
0.25,0
0.0,0
0.0,0
0.005,0
0.095,0
0.04,0
0.085,0
0.015,0
0.01,0
0.025,0
0.005,0
0.01,0
0.05,0
0.035,0
0.1,0
0.105,0
0.38,0
0.01,0
0.005,0
0.0,0
0.0,0
0.005,0
0.005,0
0.0,0
0.0,0
0.005,0
0.0,0
0.015,1
0.43,1
0.81,1
0.38,1
0.55,1
0.305,1
0.49,1
0.375,1
0.34,1
0.005,0
0.04,0
0.025,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.04,0
0.0,0
0.005,0
0.01,0
0.295,0
0.65,0
0.01,0
0.02,0
0.015,0
0.07,0
0.0,0
0.005,0
0.0,0
0.03,0
0.0,0
0.165,0
0.0,0
0.015,0
0.08,0
0.0,0
0.01,0
0.01,0
0.075,0
0.175,0
0.135,0
0.025,0
0.01,0
0.025,0
0.04,0
0.01,0
0.0,0
0.02,0
0.0,0
0.11,0
0.005,0
0.295,0
0.005,0
0.005,0
0.015,0
0.04,0
0.0,0
0.005,0
0.0,0
0.205,0
0.04,0
0.09,0
0.045,0
0.0,0
0.005,0
0.0,0
0.1,0
0.01,0
0.205,0
0.26,0
0.0,0
0.01,0
0.03,0
0.105,0
0.0,0
0.295,0
0.04,0
0.0,0
0.0,0
0.01,0
0.065,0
0.0,0
0.005,0
0.02,0
0.01,0
0.12,1
0.49,1
0.775,1
0.92,1
0.68,1
0.335,1
0.545,1
0.605,1
0.3,1
0.015,0
0.3,0
0.555,0
0.0,0
0.005,0
0.0,0
0.005,0
0.07,0
0.0,0
0.0,0
0.005,0
0.01,0
0.0,0
0.0,0
0.0,0
0.0,0
0.015,0
0.04,0
0.0,0
0.03,0
0.12,0
0.005,0
0.015,0
0.085,0
