scores,class
0.175,1
0.225,1
0.075,1
0.22,1
0.005,1
0.0,0
0.01,0
0.0,0
0.0,0
0.07,0
0.0,0
0.005,0
0.0,0
0.0,0
0.025,0
0.2,0
0.0,0
0.01,0
0.015,0
0.0,0
0.01,0
0.0,0
0.0,0
0.005,0
0.03,0
0.0,0
0.01,0
0.025,0
0.135,0
0.0,0
0.105,0
0.005,0
0.0,0
0.005,0
0.06,0
0.025,0
0.005,0
0.0,0
0.0,0
0.05,0
0.01,0
0.04,0
0.04,0
0.0,0
0.06,0
0.045,0
0.005,0
0.045,0
0.025,0
0.0,0
0.005,0
0.0,0
0.01,0
0.01,0
0.025,0
0.01,0
0.02,0
0.02,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.0,0
0.05,0
0.03,0
0.11,0
0.09,0
0.035,0
0.02,0
0.01,0
0.0,0
0.0,0
0.005,0
0.0,0
0.01,0
0.02,0
0.0,0
0.0,0
0.015,0
0.01,0
0.0,0
0.0,0
0.01,0
0.0,0
0.005,0
0.02,0
0.0,0
0.01,0
0.08,0
0.0,0
0.4,1
0.03,1
0.3,1
0.205,1
0.025,1
0.0,0
0.01,0
0.0,0
0.025,0
0.0,0
0.035,0
0.11,0
0.005,0
0.0,0
0.0,0
0.01,0
0.0,0
0.0,0
0.02,0
0.0,0
0.005,0
0.02,0
0.05,0
0.08,0
0.015,0
0.005,0
0.0,0
0.0,0
0.0,0
0.02,0
0.0,0
0.06,0
0.0,0
0.0,0
0.02,0
0.035,0
0.015,0
0.005,0
0.005,0
0.0,0
0.01,0
0.03,0
0.0,0
0.0,0
0.01,0
0.04,0
0.0,0
0.0,0
0.0,0
0.005,0
0.02,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.015,0
0.005,0
0.0,0
0.0,0
0.0,0
0.005,0
0.1,0
0.0,0
0.0,0
0.0,0
0.01,0
0.0,0
0.0,0
0.005,0
0.005,0
0.005,0
0.055,0
0.005,0
0.0,0
0.015,0
0.04,0
0.0,0
0.0,0
0.24,0
0.07,0
0.065,0
0.105,0
0.02,0
0.0,0
0.005,0
0.175,0
0.32,0
0.0,0
0.015,0
0.275,1
0.45,1
0.35,1
0.22,1
0.415,1
0.02,0
0.0,0
0.045,0
0.04,0
0.0,0
0.0,0
0.035,0
0.08,0
0.02,0
0.0,0
0.0,0
0.03,0
0.0,0
0.0,0
0.005,0
0.02,0
0.045,0
0.0,0
0.035,0
0.005,0
0.03,0
0.135,0
0.0,0
0.055,0
0.255,0
0.035,0
0.015,0
0.08,0
0.0,0
0.2,0
0.01,0
0.035,0
0.02,0
0.0,0
0.0,0
0.015,0
0.2,0
0.01,0
0.005,0
0.0,0
0.22,0
0.03,0
0.005,0
0.0,0
0.02,0
0.01,0
0.02,0
0.015,0
0.0,0
0.0,0
0.15,0
0.0,0
0.0,0
0.06,0
0.0,0
0.0,0
0.005,0
0.005,0
0.03,0
0.195,0
0.0,0
0.01,0
0.005,0
0.155,0
0.0,0
0.005,0
0.015,0
0.025,0
0.015,0
0.005,0
0.02,0
0.0,0
0.0,0
0.17,0
0.14,0
0.0,0
0.05,0
0.0,0
0.055,0
0.09,0
0.005,0
0.005,0
0.16,0
0.17,0
0.06,0
0.0,0
0.785,1
0.51,1
0.27,1
0.435,1
0.82,1
0.0,0
0.015,0
0.0,0
0.045,0
0.0,0
0.035,0
0.06,0
0.0,0
0.015,0
0.0,0
0.105,0
0.015,0
0.01,0
0.0,0
0.085,0
0.005,0
0.005,0
0.0,0
0.005,0
0.0,0
0.005,0
0.09,0
0.005,0
0.0,0
0.06,0
0.0,0
0.0,0
0.0,0
0.0,0
0.005,0
0.025,0
0.0,0
0.0,0
0.0,0
0.0,0
0.025,0
0.0,0
0.0,0
0.025,0
0.0,0
0.135,0
0.01,0
0.005,0
0.05,0
0.01,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.055,0
0.0,0
0.02,0
0.025,0
0.01,0
0.01,0
0.0,0
0.005,0
0.0,0
0.155,0
0.205,0
0.005,0
0.0,0
0.01,0
0.0,0
0.0,0
0.02,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.0,0
0.05,0
0.0,0
0.025,0
0.005,0
0.0,0
0.005,0
0.07,0
0.0,0
0.03,0
0.0,0
0.34,0
0.555,1
0.385,1
0.295,1
0.33,1
0.005,1
0.0,0
0.055,0
0.035,0
0.065,0
0.0,0
0.0,0
0.0,0
0.04,0
0.035,0
0.0,0
0.0,0
0.04,0
0.0,0
0.01,0
0.0,0
0.035,0
0.03,0
0.02,0
0.0,0
0.0,0
0.05,0
0.0,0
0.035,0
0.03,0
0.0,0
0.02,0
0.065,0
0.02,0
0.05,0
0.0,0
0.01,0
0.0,0
0.075,0
0.0,0
0.05,0
0.0,0
0.0,0
0.06,0
0.0,0
0.0,0
0.03,0
0.0,0
0.0,0
0.01,0
0.0,0
0.0,0
0.0,0
0.0,0
0.025,0
0.045,0
0.0,0
0.0,0
0.0,0
0.105,0
0.0,0
0.2,0
0.105,0
0.0,0
0.01,0
0.045,0
0.01,0
0.0,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.015,0
0.135,0
0.005,0
0.005,0
0.03,0
0.13,0
0.135,0
0.055,0
0.02,0
0.1,0
0.01,0
0.005,0
0.005,0
0.0,0
0.0,0
0.015,0
0.06,0
0.19,0
0.02,0
0.14,1
0.84,1
0.535,1
0.54,1
0.0,0
0.09,0
0.035,0
0.03,0
0.0,0
0.005,0
0.0,0
0.0,0
0.005,0
0.05,0
0.005,0
0.005,0
0.005,0
0.0,0
0.14,0
0.01,0
0.0,0
0.0,0
0.05,0
0.055,0
0.045,0
0.03,0
0.0,0
0.05,0
0.015,0
0.0,0
0.005,0
0.0,0
0.0,0
0.335,0
0.05,0
0.0,0
0.12,0
0.01,0
0.0,0
0.005,0
0.0,0
0.1,0
0.005,0
0.0,0
0.005,0
0.03,0
0.24,0
0.0,0
0.01,0
0.01,0
0.0,0
0.0,0
0.005,0
0.06,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.06,0
0.19,0
0.0,0
0.02,0
0.035,0
0.02,0
0.24,0
0.07,0
0.0,0
0.0,0
0.68,0
0.0,0
0.0,0
0.02,0
0.005,0
0.005,0
0.0,0
0.03,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.005,0
0.065,0
0.015,0
0.0,0
0.04,0
0.0,0
0.025,0
0.73,1
0.635,1
0.58,1
0.38,1
0.015,0
0.015,0
0.005,0
0.01,0
0.0,0
0.025,0
0.01,0
0.0,0
0.0,0
0.005,0
0.02,0
0.0,0
0.01,0
0.03,0
0.005,0
0.0,0
0.055,0
0.16,0
0.0,0
0.295,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.095,0
0.03,0
0.01,0
0.005,0
0.025,0
0.035,0
0.02,0
0.0,0
0.015,0
0.0,0
0.0,0
0.075,0
0.0,0
0.145,0
0.02,0
0.005,0
0.03,0
0.0,0
0.01,0
0.025,0
0.0,0
0.005,0
0.025,0
0.0,0
0.215,0
0.0,0
0.005,0
0.005,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.025,0
0.0,0
0.015,0
0.015,0
0.0,0
0.01,0
0.02,0
0.005,0
0.0,0
0.03,0
0.01,0
0.065,0
0.02,0
0.0,0
0.0,0
0.0,0
0.3,0
0.0,0
0.0,0
0.01,0
0.0,0
0.0,0
0.03,0
0.095,0
0.015,0
0.025,0
0.365,1
0.605,1
0.305,1
0.185,1
0.0,0
0.015,0
0.02,0
0.215,0
0.01,0
0.0,0
0.0,0
0.0,0
0.0,0
0.04,0
0.035,0
0.03,0
0.135,0
0.0,0
0.0,0
0.15,0
0.04,0
0.0,0
0.0,0
0.065,0
0.03,0
0.0,0
0.025,0
0.105,0
0.0,0
0.0,0
0.0,0
0.0,0
0.025,0
0.01,0
0.015,0
0.01,0
0.01,0
0.005,0
0.0,0
0.0,0
0.01,0
0.035,0
0.02,0
0.105,0
0.07,0
0.005,0
0.045,0
0.005,0
0.0,0
0.02,0
0.015,0
0.02,0
0.035,0
0.08,0
0.0,0
0.045,0
0.005,0
0.0,0
0.0,0
0.005,0
0.08,0
0.0,0
0.015,0
0.015,0
0.075,0
0.005,0
0.005,0
0.03,0
0.085,0
0.0,0
0.0,0
0.005,0
0.0,0
0.065,0
0.0,0
0.0,0
0.02,0
0.01,0
0.015,0
0.01,0
0.025,0
0.0,0
0.0,0
0.045,0
0.0,0
0.0,0
0.025,0
0.005,0
0.0,0
0.015,0
0.035,1
0.135,1
0.9,1
0.775,1
0.005,0
0.025,0
0.005,0
0.015,0
0.015,0
0.0,0
0.0,0
0.04,0
0.0,0
0.0,0
0.005,0
0.005,0
0.0,0
0.0,0
0.0,0
0.015,0
0.005,0
0.0,0
0.0,0
0.46,0
0.02,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.05,0
0.0,0
0.0,0
0.01,0
0.0,0
0.005,0
0.035,0
0.01,0
0.0,0
0.0,0
0.0,0
0.26,0
0.14,0
0.07,0
0.0,0
0.005,0
0.0,0
0.05,0
0.005,0
0.045,0
0.0,0
0.015,0
0.575,0
0.0,0
0.0,0
0.0,0
0.0,0
0.015,0
0.14,0
0.0,0
0.04,0
0.01,0
0.005,0
0.035,0
0.0,0
0.01,0
0.015,0
0.0,0
0.0,0
0.01,0
0.015,0
0.0,0
0.0,0
0.0,0
0.04,0
0.115,0
0.0,0
0.12,0
0.0,0
0.03,0
0.045,0
0.08,0
0.005,0
0.1,0
0.055,0
0.0,0
0.125,0
0.145,1
0.47,1
0.635,1
0.09,1
0.02,0
0.035,0
0.0,0
0.17,0
0.0,0
0.0,0
0.03,0
0.155,0
0.0,0
0.01,0
0.125,0
0.035,0
0.005,0
0.0,0
0.08,0
0.035,0
0.0,0
0.03,0
0.015,0
0.005,0
0.0,0
0.155,0
0.045,0
0.02,0
0.145,0
0.0,0
0.0,0
0.005,0
0.08,0
0.0,0
0.05,0
0.025,0
0.0,0
0.0,0
0.0,0
0.0,0
0.04,0
0.0,0
0.025,0
0.005,0
0.015,0
0.0,0
0.055,0
0.0,0
0.04,0
0.0,0
0.0,0
0.005,0
0.075,0
0.01,0
0.06,0
0.0,0
0.03,0
0.04,0
0.0,0
0.335,0
0.015,0
0.075,0
0.005,0
0.0,0
0.0,0
0.01,0
0.005,0
0.0,0
0.04,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.005,0
0.025,0
0.005,0
0.16,0
0.2,0
0.005,0
0.005,0
0.0,0
0.03,0
0.045,0
0.0,0
0.015,0
0.0,0
0.015,0
0.0,0
0.03,0
