scores,class
0.16,1
0.38,1
0.685,1
0.75,1
0.63,1
0.0,0
0.0,0
0.005,0
0.01,0
0.0,0
0.17,0
0.0,0
0.145,0
0.02,0
0.0,0
0.0,0
0.0,0
0.015,0
0.0,0
0.15,0
0.02,0
0.0,0
0.035,0
0.07,0
0.0,0
0.025,0
0.025,0
0.0,0
0.01,0
0.03,0
0.01,0
0.0,0
0.0,0
0.0,0
0.0,0
0.06,0
0.0,0
0.005,0
0.0,0
0.02,0
0.02,0
0.005,0
0.085,0
0.0,0
0.02,0
0.005,0
0.005,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.03,0
0.005,0
0.0,0
0.0,0
0.11,0
0.0,0
0.01,0
0.035,0
0.395,0
0.005,0
0.095,0
0.0,0
0.05,0
0.415,0
0.0,0
0.0,0
0.1,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.035,0
0.0,0
0.065,0
0.085,0
0.035,0
0.0,0
0.0,0
0.015,0
0.005,0
0.0,0
0.0,0
0.01,0
0.005,0
0.795,1
0.225,1
0.51,1
0.455,1
0.22,1
0.0,0
0.005,0
0.0,0
0.015,0
0.06,0
0.02,0
0.05,0
0.0,0
0.0,0
0.015,0
0.03,0
0.01,0
0.0,0
0.0,0
0.0,0
0.0,0
0.02,0
0.0,0
0.02,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.05,0
0.08,0
0.005,0
0.0,0
0.0,0
0.01,0
0.42,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.045,0
0.0,0
0.005,0
0.04,0
0.01,0
0.17,0
0.085,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.2,0
0.1,0
0.0,0
0.03,0
0.0,0
0.015,0
0.0,0
0.07,0
0.03,0
0.01,0
0.005,0
0.0,0
0.015,0
0.0,0
0.06,0
0.005,0
0.0,0
0.005,0
0.0,0
0.0,0
0.005,0
0.03,0
0.005,0
0.095,0
0.0,0
0.0,0
0.0,0
0.07,0
0.0,0
0.0,0
0.01,0
0.01,0
0.005,0
0.0,0
0.285,0
0.0,0
0.31,1
0.79,1
0.4,1
0.56,1
0.205,1
0.05,0
0.16,0
0.0,0
0.02,0
0.29,0
0.26,0
0.0,0
0.0,0
0.0,0
0.0,0
0.07,0
0.02,0
0.02,0
0.045,0
0.0,0
0.0,0
0.005,0
0.02,0
0.01,0
0.0,0
0.015,0
0.0,0
0.05,0
0.0,0
0.0,0
0.015,0
0.03,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.015,0
0.025,0
0.0,0
0.0,0
0.02,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.045,0
0.025,0
0.015,0
0.0,0
0.0,0
0.0,0
0.015,0
0.01,0
0.0,0
0.115,0
0.0,0
0.0,0
0.0,0
0.05,0
0.375,0
0.07,0
0.055,0
0.0,0
0.0,0
0.005,0
0.0,0
0.0,0
0.0,0
0.0,0
0.01,0
0.07,0
0.005,0
0.025,0
0.045,0
0.01,0
0.005,0
0.0,0
0.0,0
0.02,0
0.0,0
0.035,0
0.0,0
0.0,0
0.0,0
0.0,0
0.005,0
0.085,0
0.0,0
0.0,0
0.28,1
0.55,1
0.205,1
0.24,1
0.44,1
0.005,0
0.0,0
0.1,0
0.0,0
0.0,0
0.0,0
0.01,0
0.0,0
0.0,0
0.06,0
0.0,0
0.0,0
0.0,0
0.005,0
0.0,0
0.005,0
0.0,0
0.18,0
0.045,0
0.03,0
0.0,0
0.0,0
0.04,0
0.0,0
0.02,0
0.0,0
0.0,0
0.055,0
0.005,0
0.0,0
0.03,0
0.015,0
0.0,0
0.0,0
0.0,0
0.0,0
0.015,0
0.005,0
0.01,0
0.0,0
0.035,0
0.0,0
0.015,0
0.005,0
0.0,0
0.0,0
0.015,0
0.06,0
0.0,0
0.0,0
0.0,0
0.015,0
0.02,0
0.01,0
0.0,0
0.0,0
0.0,0
0.0,0
0.08,0
0.0,0
0.01,0
0.085,0
0.0,0
0.03,0
0.0,0
0.0,0
0.035,0
0.0,0
0.005,0
0.0,0
0.025,0
0.0,0
0.19,0
0.0,0
0.0,0
0.055,0
0.02,0
0.075,0
0.045,0
0.0,0
0.03,0
0.085,0
0.0,0
0.0,0
0.0,0
0.0,0
0.79,1
0.185,1
0.005,1
0.545,1
0.795,1
0.0,0
0.025,0
0.0,0
0.0,0
