scores,class
1.0,1
1.0,1
1.0,1
1.0,1
0.995,1
0.94,1
1.0,1
0.935,1
1.0,1
0.96,1
0.995,1
0.995,1
1.0,1
0.955,1
0.995,1
0.995,1
1.0,1
1.0,1
0.65,1
0.975,1
1.0,1
0.995,1
0.975,1
0.9,1
0.965,1
0.995,1
0.845,1
0.87,1
0.87,1
0.995,1
0.98,1
1.0,1
0.995,1
0.97,1
1.0,1
1.0,1
1.0,1
0.99,1
1.0,1
0.99,1
1.0,1
0.895,1
1.0,1
0.99,1
0.98,1
1.0,1
0.95,1
0.99,1
0.985,1
0.98,1
0.965,1
0.985,1
0.99,1
0.75,1
0.98,1
1.0,1
0.955,1
1.0,1
0.99,1
0.87,1
0.99,1
0.995,1
0.48,1
1.0,1
0.855,1
0.955,1
0.985,1
0.995,1
1.0,1
1.0,1
0.965,1
0.94,1
0.885,1
0.87,1
0.985,1
0.935,1
0.945,1
1.0,1
0.94,1
0.93,1
1.0,1
0.99,1
0.0,0
0.475,0
0.335,0
0.685,0
0.845,0
0.41,0
0.575,0
0.055,0
0.63,0
1.0,1
0.11,1
1.0,1
0.9,1
1.0,1
0.975,1
1.0,1
0.875,1
1.0,1
0.95,1
1.0,1
0.97,1
0.995,1
0.95,1
0.98,1
0.995,1
0.96,1
1.0,1
0.995,1
1.0,1
0.995,1
0.95,1
1.0,1
0.98,1
0.975,1
0.975,1
0.94,1
0.95,1
1.0,1
1.0,1
0.925,1
0.54,1
1.0,1
1.0,1
0.875,1
0.99,1
0.955,1
1.0,1
1.0,1
0.995,1
0.96,1
1.0,1
0.93,1
0.685,1
1.0,1
0.96,1
1.0,1
0.935,1
0.835,1
0.985,1
0.89,1
1.0,1
1.0,1
0.85,1
0.98,1
0.885,1
0.975,1
1.0,1
1.0,1
0.995,1
0.85,1
0.995,1
0.53,1
1.0,1
0.98,1
0.98,1
0.9,1
1.0,1
0.855,1
0.995,1
1.0,1
0.995,1
1.0,1
0.99,1
0.94,1
0.77,1
0.995,1
0.975,1
0.995,1
0.975,1
0.995,1
0.96,1
0.005,0
0.105,0
0.7,0
0.51,0
0.375,0
0.065,0
0.14,0
0.015,0
0.98,0
0.99,1
0.42,1
0.91,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.995,1
0.995,1
0.96,1
0.85,1
0.945,1
1.0,1
1.0,1
0.97,1
1.0,1
0.99,1
0.8,1
1.0,1
1.0,1
0.99,1
0.98,1
0.915,1
0.925,1
0.68,1
0.815,1
0.94,1
1.0,1
1.0,1
0.895,1
1.0,1
0.995,1
1.0,1
1.0,1
0.995,1
0.985,1
0.95,1
0.985,1
1.0,1
1.0,1
0.99,1
0.935,1
0.965,1
0.995,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99,1
0.79,1
1.0,1
0.97,1
0.995,1
0.98,1
0.99,1
1.0,1
0.88,1
0.96,1
0.88,1
0.995,1
0.99,1
0.89,1
0.995,1
1.0,1
0.99,1
1.0,1
1.0,1
0.98,1
0.99,1
0.995,1
0.615,1
0.96,1
1.0,1
0.95,1
0.92,1
0.99,1
1.0,1
1.0,1
0.99,1
0.97,1
0.905,0
0.52,0
0.405,0
0.13,0
0.32,0
0.075,0
0.53,0
0.7,0
0.075,0
0.995,1
1.0,1
0.925,1
0.915,1
0.975,1
0.99,1
1.0,1
1.0,1
0.96,1
0.665,1
1.0,1
0.99,1
0.9,1
1.0,1
1.0,1
0.995,1
0.895,1
0.985,1
0.96,1
1.0,1
1.0,1
0.99,1
0.995,1
0.985,1
1.0,1
1.0,1
0.985,1
0.975,1
0.995,1
1.0,1
1.0,1
0.995,1
0.975,1
1.0,1
0.99,1
0.98,1
0.9,1
0.945,1
1.0,1
0.955,1
0.96,1
1.0,1
1.0,1
1.0,1
1.0,1
0.995,1
0.305,1
1.0,1
0.99,1
0.88,1
0.995,1
0.99,1
0.935,1
0.995,1
1.0,1
0.965,1
0.985,1
1.0,1
0.98,1
0.9,1
1.0,1
0.855,1
0.98,1
0.965,1
0.82,1
1.0,1
0.925,1
0.995,1
0.93,1
0.975,1
0.69,1
0.9,1
1.0,1
0.99,1
1.0,1
1.0,1
0.98,1
1.0,1
1.0,1
1.0,1
1.0,1
0.98,1
0.925,0
0.955,0
0.785,0
0.685,0
0.7,0
0.035,0
0.695,0
0.425,0
0.825,0
1.0,1
0.32,1
0.92,1
0.985,1
0.965,1
1.0,1
0.99,1
0.985,1
0.995,1
0.895,1
1.0,1
1.0,1
1.0,1
0.94,1
0.99,1
0.995,1
0.9,1
1.0,1
0.95,1
1.0,1
0.825,1
0.985,1
0.955,1
0.745,1
0.995,1
0.76,1
0.995,1
0.99,1
0.92,1
0.655,1
1.0,1
1.0,1
0.995,1
1.0,1
0.98,1
0.985,1
0.83,1
0.975,1
0.99,1
0.995,1
1.0,1
1.0,1
0.995,1
1.0,1
0.77,1
0.89,1
0.995,1
0.965,1
0.985,1
0.98,1
1.0,1
0.855,1
0.97,1
1.0,1
0.965,1
1.0,1
0.99,1
1.0,1
1.0,1
1.0,1
0.985,1
1.0,1
1.0,1
1.0,1
0.94,1
0.98,1
1.0,1
1.0,1
1.0,1
0.835,1
0.995,1
0.945,1
0.995,1
1.0,1
0.74,1
0.935,1
0.915,1
1.0,1
0.985,1
1.0,1
0.99,1
1.0,1
0.5,0
0.2,0
0.67,0
0.54,0
0.42,0
0.99,0
0.38,0
0.785,0
0.455,0
0.985,1
0.91,1
0.985,1
0.97,1
1.0,1
0.98,1
0.835,1
1.0,1
1.0,1
0.99,1
0.995,1
1.0,1
0.82,1
1.0,1
0.985,1
0.73,1
0.97,1
0.995,1
0.845,1
0.86,1
0.975,1
0.765,1
0.995,1
0.92,1
0.96,1
0.965,1
1.0,1
0.99,1
1.0,1
1.0,1
0.94,1
1.0,1
0.915,1
0.47,1
0.995,1
1.0,1
0.8,1
1.0,1
0.99,1
0.775,1
0.955,1
1.0,1
0.92,1
0.985,1
1.0,1
0.88,1
1.0,1
0.91,1
0.975,1
0.915,1
0.99,1
0.975,1
0.98,1
0.985,1
0.835,1
0.94,1
0.975,1
1.0,1
0.985,1
0.905,1
0.59,1
0.79,1
1.0,1
0.975,1
1.0,1
1.0,1
0.81,1
1.0,1
0.865,1
0.785,1
1.0,1
1.0,1
0.62,1
0.925,1
0.995,1
0.985,1
0.96,1
0.975,1
1.0,1
0.945,1
0.995,1
0.05,0
0.725,0
0.785,0
0.84,0
0.41,0
0.91,0
0.155,0
0.57,0
0.28,0
0.57,0
0.995,1
1.0,1
0.99,1
1.0,1
0.975,1
0.86,1
0.93,1
1.0,1
1.0,1
0.995,1
0.985,1
0.9,1
1.0,1
0.985,1
1.0,1
1.0,1
0.975,1
1.0,1
0.985,1
0.97,1
1.0,1
0.985,1
1.0,1
0.995,1
0.94,1
1.0,1
0.935,1
0.935,1
0.93,1
0.99,1
0.91,1
0.98,1
0.96,1
0.93,1
0.97,1
1.0,1
0.835,1
0.96,1
0.985,1
1.0,1
0.99,1
0.94,1
0.88,1
0.995,1
0.995,1
0.98,1
1.0,1
1.0,1
1.0,1
0.995,1
1.0,1
0.925,1
1.0,1
0.995,1
0.985,1
1.0,1
1.0,1
0.845,1
1.0,1
0.98,1
0.355,1
0.995,1
0.97,1
1.0,1
0.81,1
0.99,1
1.0,1
1.0,1
0.805,1
1.0,1
0.99,1
1.0,1
1.0,1
0.995,1
0.99,1
0.99,1
1.0,1
0.92,1
1.0,1
0.985,1
0.885,1
0.545,0
0.9,0
0.35,0
0.325,0
0.005,0
0.3,0
0.56,0
0.14,0
0.715,0
0.995,1
1.0,1
1.0,1
1.0,1
0.97,1
1.0,1
1.0,1
0.995,1
1.0,1
0.985,1
1.0,1
0.82,1
0.925,1
1.0,1
0.995,1
0.975,1
0.93,1
1.0,1
1.0,1
0.88,1
0.975,1
0.955,1
0.995,1
1.0,1
0.985,1
0.835,1
0.995,1
1.0,1
0.975,1
0.87,1
0.995,1
1.0,1
0.965,1
1.0,1
0.995,1
0.945,1
0.985,1
0.985,1
0.875,1
0.805,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99,1
0.99,1
0.915,1
1.0,1
0.67,1
0.885,1
0.995,1
0.945,1
1.0,1
0.995,1
0.98,1
1.0,1
0.995,1
1.0,1
0.99,1
0.97,1
1.0,1
0.995,1
0.855,1
0.88,1
0.99,1
0.985,1
1.0,1
1.0,1
1.0,1
0.275,1
0.9,1
0.96,1
0.83,1
0.965,1
0.97,1
0.515,1
1.0,1
0.87,1
0.92,1
0.96,1
0.98,1
0.645,0
0.695,0
0.98,0
0.045,0
0.87,0
0.805,0
0.82,0
0.48,0
0.0,0
0.995,1
1.0,1
1.0,1
0.82,1
0.7,1
0.755,1
0.985,1
0.965,1
0.985,1
1.0,1
1.0,1
0.95,1
0.955,1
0.99,1
0.985,1
0.985,1
0.895,1
0.99,1
1.0,1
0.96,1
0.94,1
1.0,1
1.0,1
0.945,1
0.915,1
1.0,1
0.96,1
1.0,1
0.995,1
0.995,1
0.88,1
0.995,1
0.935,1
0.6,1
0.955,1
0.99,1
0.96,1
1.0,1
1.0,1
1.0,1
0.99,1
1.0,1
0.33,1
1.0,1
1.0,1
0.995,1
0.985,1
1.0,1
0.99,1
0.995,1
1.0,1
0.975,1
0.99,1
0.99,1
1.0,1
0.985,1
1.0,1
0.985,1
0.995,1
0.995,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.58,1
0.715,1
0.86,1
0.995,1
1.0,1
0.99,1
1.0,1
0.755,1
0.975,1
1.0,1
1.0,1
1.0,1
0.99,1
1.0,1
0.985,1
0.42,0
0.22,0
0.51,0
0.295,0
0.055,0
0.21,0
0.715,0
0.645,0
0.36,0
0.995,1
1.0,1
0.87,1
0.97,1
0.995,1
1.0,1
1.0,1
0.995,1
1.0,1
0.995,1
0.995,1
1.0,1
1.0,1
0.745,1
0.965,1
1.0,1
0.955,1
0.75,1
0.98,1
0.985,1
0.93,1
1.0,1
1.0,1
0.75,1
1.0,1
0.91,1
1.0,1
0.67,1
1.0,1
1.0,1
0.985,1
1.0,1
1.0,1
0.93,1
1.0,1
1.0,1
1.0,1
0.93,1
0.78,1
0.865,1
0.975,1
1.0,1
0.995,1
1.0,1
0.96,1
0.925,1
0.985,1
1.0,1
0.96,1
1.0,1
1.0,1
0.995,1
1.0,1
0.995,1
1.0,1
0.98,1
0.995,1
0.985,1
1.0,1
0.9,1
0.995,1
0.995,1
1.0,1
1.0,1
0.995,1
0.91,1
1.0,1
0.965,1
0.995,1
0.995,1
0.99,1
0.96,1
1.0,1
1.0,1
1.0,1
0.99,1
1.0,1
0.985,1
0.98,1
0.99,1
0.91,1
0.57,0
0.415,0
0.815,0
0.15,0
0.39,0
0.885,0
0.38,0
0.31,0
0.525,0
