scores,class
0.97,1
0.66,1
0.62,1
0.315,1
0.935,1
0.035,1
0.78,1
0.76,1
0.625,1
0.775,1
0.53,1
0.955,1
0.98,1
0.6,1
0.875,1
0.55,1
0.56,1
0.78,1
0.99,1
0.785,1
0.745,1
0.95,1
0.66,1
0.695,1
0.81,1
0.505,1
0.955,1
0.965,1
0.245,0
0.005,0
0.05,0
0.155,0
0.02,0
0.0,0
0.03,0
0.01,0
0.135,0
0.025,0
0.265,0
0.235,0
0.26,0
0.18,0
0.115,0
0.045,0
0.0,0
0.0,0
0.205,0
0.05,0
0.005,0
0.035,0
0.025,0
0.0,0
0.35,0
0.0,0
0.065,0
0.095,0
0.0,0
0.325,0
0.02,0
0.025,0
0.225,0
0.705,0
0.0,0
0.035,0
0.105,0
0.225,0
0.235,0
0.07,0
0.015,0
0.17,0
0.0,0
0.31,0
0.15,0
0.055,0
0.19,0
0.605,0
0.125,0
0.02,0
0.025,0
0.14,0
0.085,0
0.0,0
0.135,0
0.03,0
0.065,0
0.15,0
0.28,0
0.65,0
0.0,0
0.01,0
0.125,0
0.92,1
0.785,1
0.98,1
0.95,1
0.96,1
0.925,1
0.895,1
0.545,1
0.54,1
0.475,1
0.875,1
0.555,1
0.945,1
0.885,1
0.675,1
0.295,1
0.85,1
0.88,1
0.895,1
0.91,1
0.575,1
0.95,1
0.885,1
0.93,1
0.95,1
0.57,1
0.575,1
0.09,0
0.0,0
0.0,0
0.03,0
0.11,0
0.085,0
0.015,0
0.0,0
0.025,0
0.005,0
0.0,0
0.06,0
0.0,0
0.0,0
0.035,0
0.005,0
0.14,0
0.205,0
0.33,0
0.11,0
0.07,0
0.225,0
0.075,0
0.02,0
0.015,0
0.38,0
0.045,0
0.01,0
0.035,0
0.0,0
0.005,0
0.005,0
0.125,0
0.085,0
0.0,0
0.385,0
0.56,0
0.09,0
0.325,0
0.135,0
0.07,0
0.175,0
0.135,0
0.045,0
0.035,0
0.055,0
0.01,0
0.07,0
0.015,0
0.275,0
0.285,0
0.055,0
0.35,0
0.045,0
0.205,0
0.035,0
0.005,0
0.045,0
0.0,0
0.0,0
0.0,0
0.04,0
0.02,0
0.0,0
0.89,1
0.965,1
0.55,1
0.925,1
0.94,1
0.865,1
0.27,1
0.9,1
0.095,1
0.17,1
0.94,1
0.89,1
0.745,1
0.755,1
0.915,1
0.78,1
0.95,1
0.8,1
0.995,1
0.87,1
0.965,1
0.97,1
0.23,1
0.805,1
0.655,1
0.745,1
0.625,1
0.205,0
0.025,0
0.0,0
0.2,0
0.05,0
0.05,0
0.015,0
0.015,0
0.005,0
0.0,0
0.175,0
0.015,0
0.075,0
0.02,0
0.06,0
0.035,0
0.095,0
0.0,0
0.13,0
0.245,0
0.01,0
0.28,0
0.01,0
0.06,0
0.03,0
0.07,0
0.03,0
0.04,0
0.015,0
0.035,0
0.175,0
0.03,0
0.0,0
0.04,0
0.0,0
0.0,0
0.06,0
0.09,0
0.025,0
0.12,0
0.065,0
0.155,0
0.0,0
0.0,0
0.23,0
0.07,0
0.005,0
0.0,0
0.2,0
0.14,0
0.065,0
0.25,0
0.055,0
0.0,0
0.445,0
0.0,0
0.365,0
0.085,0
0.075,0
0.11,0
0.0,0
0.01,0
0.015,0
0.03,0
0.005,1
0.75,1
0.98,1
0.65,1
0.975,1
0.8,1
0.96,1
0.855,1
0.905,1
0.195,1
0.975,1
0.99,1
0.905,1
0.745,1
0.92,1
0.67,1
0.825,1
0.935,1
0.69,1
0.94,1
0.895,1
0.895,1
0.33,1
0.78,1
0.76,1
0.005,1
1.0,1
0.095,0
0.01,0
0.24,0
0.105,0
0.01,0
0.0,0
0.005,0
0.625,0
0.0,0
0.0,0
0.18,0
0.0,0
0.02,0
0.06,0
0.0,0
0.035,0
0.01,0
0.01,0
0.53,0
0.295,0
0.025,0
0.125,0
0.04,0
0.005,0
0.01,0
0.0,0
0.12,0
0.02,0
0.025,0
0.005,0
0.035,0
0.095,0
0.09,0
0.255,0
0.0,0
0.015,0
0.13,0
0.02,0
0.02,0
0.67,0
0.32,0
0.205,0
0.175,0
0.0,0
0.0,0
0.03,0
0.0,0
0.015,0
0.005,0
0.28,0
0.045,0
0.015,0
0.025,0
0.015,0
0.075,0
0.0,0
0.25,0
0.0,0
0.0,0
0.035,0
0.015,0
0.025,0
0.02,0
0.045,0
0.875,1
0.575,1
0.725,1
0.96,1
0.655,1
0.97,1
0.655,1
1.0,1
0.92,1
0.895,1
0.92,1
0.975,1
0.53,1
0.9,1
0.575,1
0.965,1
0.755,1
0.995,1
0.875,1
0.93,1
0.695,1
0.995,1
0.05,1
0.985,1
0.83,1
0.86,1
0.85,1
0.035,0
0.015,0
0.12,0
0.235,0
0.02,0
0.04,0
0.005,0
0.325,0
0.035,0
0.005,0
0.18,0
0.15,0
0.0,0
0.275,0
0.055,0
0.035,0
0.03,0
0.885,0
0.125,0
0.01,0
0.095,0
0.06,0
0.25,0
0.05,0
0.15,0
0.0,0
0.015,0
0.0,0
0.135,0
0.02,0
0.0,0
0.01,0
0.015,0
0.275,0
0.01,0
0.03,0
0.065,0
0.045,0
0.45,0
0.005,0
0.325,0
0.19,0
0.015,0
0.015,0
0.35,0
0.005,0
0.135,0
0.025,0
0.08,0
0.015,0
0.095,0
0.12,0
0.015,0
0.03,0
0.005,0
0.1,0
0.005,0
0.565,0
0.075,0
0.265,0
0.0,0
0.18,0
0.0,0
0.04,0
0.96,1
0.605,1
0.995,1
0.995,1
0.935,1
0.77,1
0.045,1
0.965,1
0.78,1
0.15,1
0.95,1
0.175,1
0.685,1
0.775,1
0.705,1
0.79,1
0.27,1
0.885,1
0.99,1
0.735,1
0.86,1
0.96,1
0.94,1
0.725,1
0.405,1
0.83,1
0.99,1
0.0,0
0.015,0
0.065,0
0.0,0
0.1,0
0.0,0
0.02,0
0.055,0
0.32,0
0.025,0
0.125,0
0.055,0
0.435,0
0.08,0
0.005,0
0.0,0
0.005,0
0.02,0
0.11,0
0.17,0
0.0,0
0.08,0
0.085,0
0.035,0
0.635,0
0.005,0
0.03,0
0.015,0
0.0,0
0.095,0
0.01,0
0.0,0
0.12,0
0.055,0
0.21,0
0.095,0
0.66,0
0.015,0
0.17,0
0.285,0
0.03,0
0.035,0
0.0,0
0.02,0
0.01,0
0.0,0
0.03,0
0.105,0
0.125,0
0.145,0
0.115,0
0.14,0
0.0,0
0.55,0
0.27,0
0.23,0
0.075,0
0.395,0
0.025,0
0.0,0
0.08,0
0.005,0
0.02,0
0.04,0
0.965,1
0.98,1
0.625,1
1.0,1
0.85,1
0.99,1
0.955,1
0.125,1
0.945,1
0.875,1
0.915,1
0.76,1
0.795,1
0.93,1
0.955,1
0.9,1
0.98,1
0.905,1
0.75,1
0.175,1
0.9,1
0.995,1
0.59,1
0.925,1
0.135,1
0.805,1
0.665,1
0.025,0
0.05,0
0.0,0
0.145,0
0.015,0
0.03,0
0.16,0
0.125,0
0.05,0
0.035,0
0.0,0
0.005,0
0.14,0
0.13,0
0.0,0
0.12,0
0.21,0
0.055,0
0.045,0
0.505,0
0.085,0
0.11,0
0.25,0
0.055,0
0.305,0
0.02,0
0.175,0
0.0,0
0.075,0
0.025,0
0.005,0
0.0,0
0.095,0
0.04,0
0.21,0
0.065,0
0.07,0
0.255,0
0.035,0
0.02,0
0.025,0
0.06,0
0.055,0
0.0,0
0.0,0
0.04,0
0.04,0
0.005,0
0.01,0
0.015,0
0.0,0
0.345,0
0.0,0
0.04,0
0.035,0
0.005,0
0.115,0
0.07,0
0.025,0
0.035,0
0.24,0
0.055,0
0.005,0
0.875,1
0.965,1
0.295,1
0.9,1
0.97,1
0.37,1
0.795,1
0.97,1
0.895,1
0.66,1
0.875,1
0.965,1
0.95,1
0.86,1
0.89,1
0.825,1
0.99,1
0.97,1
0.895,1
0.94,1
0.99,1
0.91,1
0.94,1
0.99,1
0.675,1
0.69,1
0.92,1
0.01,0
0.05,0
0.0,0
0.08,0
0.04,0
0.01,0
0.02,0
0.1,0
0.0,0
0.27,0
0.06,0
0.035,0
0.235,0
0.035,0
0.0,0
0.715,0
0.09,0
0.31,0
0.305,0
0.0,0
0.01,0
0.105,0
0.005,0
0.305,0
0.015,0
0.16,0
0.115,0
0.21,0
0.11,0
0.06,0
0.065,0
0.385,0
0.525,0
0.085,0
0.52,0
0.0,0
0.0,0
0.01,0
0.005,0
0.025,0
0.13,0
0.28,0
0.19,0
0.035,0
0.1,0
0.0,0
0.125,0
0.005,0
0.0,0
0.04,0
0.08,0
0.035,0
0.0,0
0.015,0
0.02,0
0.01,0
0.015,0
0.08,0
0.005,0
0.015,0
0.81,0
0.02,0
0.025,0
0.415,1
1.0,1
0.03,1
0.935,1
0.845,1
0.655,1
0.965,1
0.95,1
0.96,1
0.92,1
0.98,1
0.505,1
0.935,1
0.92,1
0.89,1
0.43,1
0.995,1
0.53,1
0.91,1
0.63,1
0.945,1
0.87,1
0.1,1
0.915,1
0.845,1
0.735,1
0.765,1
0.035,0
0.085,0
0.14,0
0.02,0
0.24,0
0.01,0
0.0,0
0.15,0
0.005,0
0.58,0
0.015,0
0.135,0
0.02,0
0.1,0
0.02,0
0.015,0
0.68,0
0.005,0
0.005,0
0.025,0
0.015,0
0.035,0
0.0,0
0.04,0
0.105,0
0.035,0
0.075,0
0.07,0
0.085,0
0.01,0
0.0,0
0.15,0
0.215,0
0.19,0
0.81,0
0.01,0
0.0,0
0.485,0
0.07,0
0.0,0
0.005,0
0.09,0
0.26,0
0.23,0
0.015,0
0.02,0
0.035,0
0.08,0
0.0,0
0.0,0
0.085,0
0.015,0
0.065,0
0.055,0
0.065,0
0.26,0
0.03,0
0.115,0
0.0,0
0.005,0
0.205,0
0.015,0
0.0,0
0.855,1
0.725,1
0.715,1
0.915,1
0.99,1
