scores,class
0.84,1
0.82,1
0.695,1
0.335,1
0.29,1
0.875,1
0.735,1
0.395,1
0.145,1
0.0,0
0.005,0
0.02,0
0.04,0
0.02,0
0.04,0
0.0,0
0.055,0
0.0,0
0.455,0
0.005,0
0.0,0
0.02,0
0.01,0
0.075,0
0.005,0
0.02,0
0.165,0
0.035,0
0.57,0
0.06,0
0.01,0
0.01,0
0.0,0
0.145,0
0.025,0
0.105,0
0.03,0
0.0,0
0.035,0
0.0,0
0.0,0
0.025,0
0.04,0
0.0,0
0.0,0
0.0,0
0.35,0
0.0,0
0.01,0
0.02,0
0.005,0
0.01,0
0.0,0
0.0,0
0.01,0
0.005,0
0.02,0
0.05,0
0.075,0
0.09,0
0.0,0
0.025,0
0.03,0
0.035,0
0.215,0
0.595,0
0.005,0
0.135,0
0.01,0
0.025,0
0.025,0
0.435,0
0.175,0
0.0,0
0.0,0
0.015,0
0.055,0
0.035,0
0.02,0
0.005,0
0.0,0
0.425,0
0.065,0
0.05,0
0.055,0
0.0,0
0.01,0
0.005,0
0.01,0
0.0,0
0.005,0
0.48,1
0.055,1
0.28,1
0.53,1
0.24,1
0.82,1
0.41,1
0.085,1
0.225,1
0.26,0
0.1,0
0.055,0
0.0,0
0.045,0
0.005,0
0.0,0
0.0,0
0.025,0
0.0,0
0.0,0
0.0,0
0.04,0
0.0,0
0.0,0
0.02,0
0.015,0
0.005,0
0.02,0
0.015,0
0.005,0
0.095,0
0.06,0
0.005,0
0.085,0
0.025,0
0.0,0
0.02,0
0.0,0
0.015,0
0.0,0
0.0,0
0.07,0
0.12,0
0.09,0
0.08,0
0.0,0
0.035,0
0.05,0
0.075,0
0.21,0
0.0,0
0.0,0
0.005,0
0.0,0
0.005,0
0.0,0
0.04,0
0.045,0
0.1,0
0.0,0
0.0,0
0.0,0
0.01,0
0.01,0
0.0,0
0.09,0
0.005,0
0.03,0
0.125,0
0.13,0
0.04,0
0.105,0
0.02,0
0.0,0
0.0,0
0.05,0
0.005,0
0.03,0
0.04,0
0.0,0
0.43,0
0.01,0
0.005,0
0.005,0
0.0,0
0.015,0
0.01,0
0.0,0
0.0,0
0.0,0
0.005,0
0.38,1
0.205,1
0.71,1
